epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.007702476345002651,0.5292403697967529,0.21228133141994476,0.007245270535349846,0.4749166965484619,1.7671808004379272
1,0.01004759781062603,0.569486141204834,0.08333124965429306,0.0,0.0,0.7820737361907959
2,0.013276267796754837,0.6872537732124329,0.04522304609417915,0.009306732565164566,0.553303062915802,0.5628738403320312
3,0.006615104153752327,0.7520908117294312,0.02153589017689228,0.0,0.0,0.22003304958343506
4,0.061522822827100754,0.8516748547554016,0.01841305010020733,0.01506849192082882,0.6455969214439392,0.11726386100053787
5,0.3198915421962738,0.9478539824485779,0.014266188256442547,0.0,0.0,0.026408491656184196
6,0.19908583164215088,0.9375788569450378,0.01190929114818573,0.030697738751769066,0.7242957949638367,0.05460873246192932
7,0.13866551220417023,0.8812949061393738,0.010169470682740211,0.0,0.0,0.016967657953500748
8,0.21846559643745422,0.9525229334831238,0.00962663535028696,0.045676976442337036,0.785408079624176,0.031491104513406754
9,0.20838725566864014,0.9123649001121521,0.01008662860840559,0.0,0.0,0.015385636128485203
10,0.307656854391098,0.9748755097389221,0.008182640187442303,0.061519380658864975,0.7766331434249878,0.023369358852505684
11,0.4300621747970581,0.9560109376907349,0.008982507511973381,0.0,0.0,0.011906771920621395
12,0.29756608605384827,0.9728899002075195,0.008138792589306831,0.09371586889028549,0.9160764217376709,0.02108527161180973
13,0.2796289920806885,0.9916267991065979,0.00492096459493041,0.0,0.0,0.015975847840309143
14,0.37992945313453674,0.9800397753715515,0.00726407952606678,0.16897805035114288,0.9137861728668213,0.013881349004805088
15,0.21838517487049103,0.9900598526000977,0.005652278661727905,0.0,0.0,0.012472210451960564
16,0.3619922399520874,0.9790471792221069,0.0069331154227256775,0.19194012880325317,0.9068232178688049,0.01238097995519638
17,0.6302033066749573,0.989169716835022,0.007176465820521116,0.0,0.0,0.010520771145820618
