fpr,tpr
0.0,0.0
0.0,0.0003403675970047651
0.0,0.0017018379850238256
1.7075919538267136e-05,0.0017018379850238256
1.7075919538267136e-05,0.0020422055820285907
6.830367815306854e-05,0.0020422055820285907
6.830367815306854e-05,0.004765146358066712
8.537959769133568e-05,0.004765146358066712
8.537959769133568e-05,0.006466984343090538
0.00010245551722960281,0.006466984343090538
0.00010245551722960281,0.007828454731109599
0.0001366073563061371,0.007828454731109599
0.0001366073563061371,0.012253233492171545
0.00015368327584440423,0.012253233492171545
0.00015368327584440423,0.012933968686181076
0.00018783511492093848,0.012933968686181076
0.00018783511492093848,0.02042205582028591
0.00020491103445920562,0.02042205582028591
0.00020491103445920562,0.020762423417290673
0.00022198695399747276,0.020762423417290673
0.00022198695399747276,0.02110279101429544
0.000256138793074007,0.02110279101429544
0.000256138793074007,0.02314499659632403
0.0002732147126122742,0.02314499659632403
0.0002732147126122742,0.02518720217835262
0.00032444247122707557,0.02518720217835262
0.00032444247122707557,0.025867937372362152
0.00037567022984187696,0.025867937372362152
0.00037567022984187696,0.026889040163376447
0.00039274614938014413,0.026889040163376447
0.00039274614938014413,0.02722940776038121
0.00040982206891841124,0.02722940776038121
0.00040982206891841124,0.027569775357385976
0.0004439739079949455,0.027569775357385976
0.0004439739079949455,0.0302927161334241
0.0004781257470714798,0.0302927161334241
0.0004781257470714798,0.03063308373042886
0.0004952016666097469,0.03063308373042886
0.0004952016666097469,0.03165418652144316
0.000512277586148014,0.03165418652144316
0.000512277586148014,0.03301565690946222
0.0005293535056862812,0.03301565690946222
0.0005293535056862812,0.03369639210347175
0.0005635053447628155,0.03369639210347175
0.0005635053447628155,0.03471749489448604
0.0005805812643010826,0.03471749489448604
0.0005805812643010826,0.035398230088495575
0.0005976571838393497,0.035398230088495575
0.0005976571838393497,0.037440435670524165
0.0006488849424541511,0.037440435670524165
0.0006488849424541511,0.038461538461538464
0.0006830367815306855,0.038461538461538464
0.0006830367815306855,0.03982300884955752
0.0007001127010689526,0.03982300884955752
0.0007001127010689526,0.044928522804629
0.0007171886206072197,0.044928522804629
0.0007171886206072197,0.04526889040163377
0.0007513404596837539,0.04526889040163377
0.0007513404596837539,0.04697072838665759
0.0007684163792220211,0.04697072838665759
0.0007684163792220211,0.04799183117767188
0.0007854922987602883,0.04799183117767188
0.0007854922987602883,0.04901293396868618
0.0008196441378368225,0.04901293396868618
0.0008196441378368225,0.05139550714771954
0.0008367200573750896,0.05139550714771954
0.0008367200573750896,0.05343771272974813
0.0009050237355281582,0.05343771272974813
0.0009050237355281582,0.053778080326752895
0.0009220996550664254,0.053778080326752895
0.0009220996550664254,0.05445881552076242
0.0009562514941429596,0.05445881552076242
0.0009562514941429596,0.05650102110279102
0.0009733274136812267,0.05650102110279102
0.0009733274136812267,0.05718175629680054
0.0009904033332194938,0.05718175629680054
0.0009904033332194938,0.0595643294758339
0.001007479252757761,0.0595643294758339
0.001007479252757761,0.0605854322668482
0.0010587070113725625,0.0605854322668482
0.0010587070113725625,0.060925799863852964
0.0011099347699873637,0.060925799863852964
0.0011099347699873637,0.06228727025187202
0.001127010689525631,0.06228727025187202
0.001127010689525631,0.06296800544588155
0.0011440866090638982,0.06296800544588155
0.0011440866090638982,0.06398910823689585
0.0011611625286021652,0.06398910823689585
0.0011611625286021652,0.0653505786249149
0.0011782384481404324,0.0653505786249149
0.0011782384481404324,0.06569094622191968
0.0011953143676786994,0.06569094622191968
0.0011953143676786994,0.06637168141592921
0.0012294662067552338,0.06637168141592921
0.0012294662067552338,0.0673927842069435
0.0012465421262935008,0.0673927842069435
0.0012465421262935008,0.06773315180394826
0.001263618045831768,0.06773315180394826
0.001263618045831768,0.07079646017699115
0.0012806939653700353,0.07079646017699115
0.0012806939653700353,0.07113682777399591
0.0012977698849083023,0.07113682777399591
0.0012977698849083023,0.07147719537100068
0.0013148458044465695,0.07147719537100068
0.0013148458044465695,0.07181756296800544
0.0013319217239848365,0.07181756296800544
0.0013319217239848365,0.07283866575901975
0.001366073563061371,0.07283866575901975
0.001366073563061371,0.07351940095302927
0.0014002254021379052,0.07351940095302927
0.0014002254021379052,0.07454050374404357
0.0014173013216761722,0.07454050374404357
0.0014173013216761722,0.0752212389380531
0.0014343772412144394,0.0752212389380531
0.0014343772412144394,0.07692307692307693
0.0014514531607527066,0.07692307692307693
0.0014514531607527066,0.07998638529611982
0.0014685290802909736,0.07998638529611982
0.0014685290802909736,0.08032675289312458
0.0014856049998292408,0.08032675289312458
0.0014856049998292408,0.08066712049012933
0.0015026809193675078,0.08066712049012933
0.0015026809193675078,0.08475153165418652
0.001519756838905775,0.08475153165418652
0.001519756838905775,0.08509189925119129
0.0015539086779823093,0.08509189925119129
0.0015539086779823093,0.08611300204220558
0.0015709845975205765,0.08611300204220558
0.0015709845975205765,0.08679373723621511
0.0015880605170588435,0.08679373723621511
0.0015880605170588435,0.08747447243022465
0.0016051364365971107,0.08747447243022465
0.0016051364365971107,0.0878148400272294
0.001622212356135378,0.0878148400272294
0.001622212356135378,0.08917631041524847
0.001639288275673645,0.08917631041524847
0.001639288275673645,0.08951667801225323
0.0016905160342884464,0.08951667801225323
0.0016905160342884464,0.089857045609258
0.0017075919538267136,0.089857045609258
0.0017075919538267136,0.09019741320626276
0.0017246678733649806,0.09019741320626276
0.0017246678733649806,0.09053778080326753
0.0017417437929032479,0.09053778080326753
0.0017417437929032479,0.09121851599727705
0.0018100474710563163,0.09121851599727705
0.0018100474710563163,0.09189925119128659
0.0018441993101328507,0.09189925119128659
0.0018441993101328507,0.09292035398230089
0.001878351149209385,0.09292035398230089
0.001878351149209385,0.09394145677331518
0.001895427068747652,0.09394145677331518
0.001895427068747652,0.09428182437031994
0.0019125029882859192,0.09428182437031994
0.0019125029882859192,0.09598366235534377
0.0019295789078241864,0.09598366235534377
0.0019295789078241864,0.0966643975493533
0.0019466548273624534,0.0966643975493533
0.0019466548273624534,0.09802586793737236
0.0019637307469007204,0.09802586793737236
0.0019637307469007204,0.0987066031313819
0.0019808066664389876,0.0987066031313819
0.0019808066664389876,0.09972770592239619
0.002014958505515522,0.09972770592239619
0.002014958505515522,0.10074880871341048
0.0020320344250537893,0.10074880871341048
0.0020320344250537893,0.1024506466984343
0.0020832621836685905,0.1024506466984343
0.0020832621836685905,0.10279101429543908
0.002117414022745125,0.10279101429543908
0.002117414022745125,0.10313138189244384
0.0021857177008981934,0.10313138189244384
0.0021857177008981934,0.10483321987746766
