fpr,tpr
0.0,0.0
1.6191159303197268e-06,0.0
3.2382318606394537e-06,0.0
6.476463721278907e-06,0.0
8.095579651598635e-06,0.0
8.095579651598635e-06,0.00045346635012937127
1.1333811512238087e-05,0.00045346635012937127
1.1333811512238087e-05,0.0005068153324975326
1.2952927442557815e-05,0.0005068153324975326
1.2952927442557815e-05,0.0005334898236816133
1.4572043372877542e-05,0.0005334898236816133
1.4572043372877542e-05,0.0006135132972338553
1.619115930319727e-05,0.0006135132972338553
1.619115930319727e-05,0.0006401877884179359
1.942939116383672e-05,0.0006401877884179359
1.942939116383672e-05,0.00120035210328363
2.104850709415645e-05,0.00120035210328363
2.104850709415645e-05,0.0013337245592040332
2.2667623024476175e-05,0.0013337245592040332
2.2667623024476175e-05,0.0013603990503881138
2.590585488511563e-05,0.0013603990503881138
2.590585488511563e-05,0.001813865400517485
2.9144086745755084e-05,0.001813865400517485
2.9144086745755084e-05,0.0018672143828856464
3.076320267607481e-05,0.0018672143828856464
3.076320267607481e-05,0.0019205633652538078
3.238231860639454e-05,0.0019205633652538078
3.238231860639454e-05,0.002320680733015018
3.562055046703399e-05,0.002320680733015018
3.562055046703399e-05,0.002374029715383179
3.7239666397353715e-05,0.002374029715383179
3.7239666397353715e-05,0.0031475899597215185
3.885878232767344e-05,0.0031475899597215185
3.885878232767344e-05,0.0032009389420896797
4.047789825799317e-05,0.0032009389420896797
4.047789825799317e-05,0.0033343113980100827
4.20970141883129e-05,0.0033343113980100827
4.20970141883129e-05,0.003494358345114567
4.3716130118632624e-05,0.003494358345114567
4.3716130118632624e-05,0.003574381818666809
4.533524604895235e-05,0.003574381818666809
4.533524604895235e-05,0.0036810797834031317
4.857347790959181e-05,0.0036810797834031317
4.857347790959181e-05,0.0040011736776120995
5.019259383991153e-05,0.0040011736776120995
5.019259383991153e-05,0.004081197151164341
5.181170977023126e-05,0.004081197151164341
5.181170977023126e-05,0.004187895115900665
5.3430825700550985e-05,0.004187895115900665
5.3430825700550985e-05,0.004374616554189229
5.504994163087071e-05,0.004374616554189229
5.504994163087071e-05,0.004454640027741471
5.6669057561190436e-05,0.004454640027741471
5.6669057561190436e-05,0.004614686974845955
5.828817349151017e-05,0.004614686974845955
5.828817349151017e-05,0.004668035957214116
5.9907289421829894e-05,0.004668035957214116
5.9907289421829894e-05,0.004748059430766358
6.314552128246934e-05,0.004748059430766358
6.314552128246934e-05,0.004934780869054922
6.476463721278908e-05,0.004934780869054922
6.476463721278908e-05,0.005068153324975326
6.63837531431088e-05,0.005068153324975326
6.63837531431088e-05,0.005361572728000213
6.800286907342853e-05,0.005361572728000213
6.800286907342853e-05,0.005441596201552455
6.962198500374825e-05,0.005441596201552455
6.962198500374825e-05,0.005494945183920617
7.124110093406798e-05,0.005494945183920617
7.124110093406798e-05,0.005708341113393262
7.447933279470743e-05,0.005708341113393262
7.447933279470743e-05,0.005975086025234068
7.609844872502716e-05,0.005975086025234068
7.609844872502716e-05,0.00602843500760223
7.933668058566661e-05,0.00602843500760223
7.933668058566661e-05,0.006188481954706714
8.095579651598635e-05,0.006188481954706714
8.095579651598635e-05,0.006295179919443037
8.257491244630607e-05,0.006295179919443037
8.257491244630607e-05,0.006348528901811198
8.743226023726525e-05,0.006348528901811198
8.743226023726525e-05,0.00642855237536344
8.905137616758498e-05,0.00642855237536344
8.905137616758498e-05,0.006455226866547521
9.06704920979047e-05,0.006455226866547521
9.06704920979047e-05,0.0065885993224679236
9.228960802822443e-05,0.0065885993224679236
9.228960802822443e-05,0.006641948304836085
9.390872395854415e-05,0.006641948304836085
9.390872395854415e-05,0.006748646269572408
9.552783988886388e-05,0.006748646269572408
9.552783988886388e-05,0.006855344234308731
9.714695581918362e-05,0.006855344234308731
9.714695581918362e-05,0.006988716690229134
9.876607174950333e-05,0.006988716690229134
9.876607174950333e-05,0.0070153911814132145
