indx,fpr,tpr
73,0.00010362341954046252,0.002320680733015018
74,0.00010362341954046252,0.002374029715383179
75,0.00010524253547078225,0.002374029715383179
76,0.00010524253547078225,0.00240070420656726
77,0.00010686165140110197,0.00240070420656726
78,0.00010686165140110197,0.002454053188935421
79,0.00011333811512238087,0.002454053188935421
80,0.00011333811512238087,0.002480727680119502
81,0.0001149572310527006,0.002480727680119502
82,0.0001149572310527006,0.0025074021713035826
83,0.00011657634698302034,0.0025074021713035826
84,0.00011657634698302034,0.0025607511536717437
85,0.00011819546291334005,0.0025607511536717437
86,0.00011819546291334005,0.0025874256448558245
87,0.00011981457884365979,0.0025874256448558245
88,0.00011981457884365979,0.002614100136039905
89,0.0001214336947739795,0.002614100136039905
90,0.0001214336947739795,0.002694123609592147
91,0.00012305281070429925,0.002694123609592147
92,0.00012305281070429925,0.0028274960655125503
93,0.00013114839035589787,0.0028274960655125503
94,0.00013114839035589787,0.002854170556696631
95,0.00013438662221653734,0.002854170556696631
96,0.00013438662221653734,0.0028808450478807115
97,0.00013600573814685706,0.0028808450478807115
98,0.00013600573814685706,0.003067566486169276
99,0.00013762485407717678,0.003067566486169276
100,0.00013762485407717678,0.003094240977353357
101,0.0001392439700074965,0.003094240977353357
102,0.0001392439700074965,0.0031475899597215185
103,0.00014086308593781624,0.0031475899597215185
104,0.00014086308593781624,0.0032009389420896797
105,0.00014248220186813596,0.0032009389420896797
106,0.00014248220186813596,0.0032276134332737605
107,0.00014572043372877542,0.0032276134332737605
108,0.00014572043372877542,0.0033609858891941635
109,0.00015219689745005433,0.0033609858891941635
110,0.00015219689745005433,0.0034410093627464055
111,0.00015381601338037404,0.0034410093627464055
112,0.00015381601338037404,0.0034676838539304863
113,0.00015543512931069376,0.0034676838539304863
114,0.00015543512931069376,0.003547707327482728
115,0.0001570542452410135,0.003547707327482728
116,0.0001570542452410135,0.00360105630985089
117,0.0001619115930319727,0.00360105630985089
118,0.0001619115930319727,0.00362773080103497
119,0.00016514982489261213,0.00362773080103497
120,0.00016514982489261213,0.003654405292219051
121,0.0001683880567532516,0.003654405292219051
122,0.0001683880567532516,0.003707754274587212
123,0.00017324540454421078,0.003707754274587212
124,0.00017324540454421078,0.0037611032569553737
125,0.00017648363640485022,0.0037611032569553737
126,0.00017648363640485022,0.003814452239323535
127,0.00017810275233516996,0.003814452239323535
128,0.00017810275233516996,0.0038411267305076156
129,0.00017972186826548968,0.0038411267305076156
130,0.00017972186826548968,0.0039211502040598575
131,0.00018296010012612912,0.0039211502040598575
132,0.00018296010012612912,0.003947824695243938
133,0.00018619833198676858,0.003947824695243938
134,0.00018619833198676858,0.003974499186428019
135,0.0001878174479170883,0.003974499186428019
136,0.0001878174479170883,0.0040011736776120995
137,0.00018943656384740805,0.0040011736776120995
138,0.00018943656384740805,0.004054522659980261
139,0.00019267479570804749,0.004054522659980261
140,0.00019267479570804749,0.004081197151164341
141,0.00019591302756868695,0.004081197151164341
142,0.00019591302756868695,0.004187895115900665
143,0.00019753214349900667,0.004187895115900665
144,0.00019753214349900667,0.004294593080636987
145,0.0001991512594293264,0.004294593080636987
146,0.0001991512594293264,0.004321267571821067
147,0.00020077037535964613,0.004321267571821067
148,0.00020077037535964613,0.004401291045373309
149,0.00020724683908092504,0.004401291045373309
150,0.00020724683908092504,0.00442796553655739
151,0.00020886595501124475,0.00442796553655739
152,0.00020886595501124475,0.004454640027741471
153,0.0002169615346628434,0.004454640027741471
154,0.0002169615346628434,0.004534663501293713
155,0.00021858065059316312,0.004534663501293713
156,0.00021858065059316312,0.004561337992477794
157,0.00022019976652348284,0.004561337992477794
158,0.00022019976652348284,0.004588012483661874
159,0.0002282953461750815,0.004588012483661874
160,0.0002282953461750815,0.004668035957214116
161,0.00023153357803572093,0.004668035957214116
162,0.00023153357803572093,0.0046947104483981966
163,0.0002347718098963604,0.0046947104483981966
164,0.0002347718098963604,0.004721384939582278
165,0.0002363909258266801,0.004721384939582278
166,0.0002363909258266801,0.004748059430766358
167,0.00023962915768731957,0.004748059430766358
168,0.00023962915768731957,0.0047747339219504385
169,0.000242867389547959,0.0047747339219504385
170,0.000242867389547959,0.00480140841313452
171,0.0002461056214085985,0.00480140841313452
172,0.0002461056214085985,0.00485475739550268
173,0.00025096296919955766,0.00485475739550268
174,0.00025096296919955766,0.004881431886686762
175,0.0002525820851298774,0.004881431886686762
176,0.0002525820851298774,0.004908106377870842
177,0.0002558203169905168,0.004908106377870842
178,0.0002558203169905168,0.004934780869054922
179,0.0002574394329208366,0.004934780869054922
180,0.0002574394329208366,0.004961455360239004
181,0.0002590585488511563,0.004961455360239004
182,0.0002590585488511563,0.004988129851423084
183,0.0002655350125724352,0.004988129851423084
184,0.0002655350125724352,0.005014804342607165
185,0.0002703923603633944,0.005014804342607165
186,0.0002703923603633944,0.0050414788337912455
187,0.00027363059222403383,0.0050414788337912455
188,0.00027363059222403383,0.005094827816159407
189,0.00027524970815435355,0.005094827816159407
190,0.00027524970815435355,0.005201525780895729
191,0.00027686882408467327,0.005201525780895729
192,0.00027686882408467327,0.00522820027207981
193,0.00028010705594531276,0.00522820027207981
194,0.00028010705594531276,0.005254874763263891
195,0.00028820263559691135,0.005254874763263891
196,0.00028820263559691135,0.005281549254447971
197,0.00028982175152723113,0.005281549254447971
198,0.00028982175152723113,0.005334898236816133
199,0.00029144086745755085,0.005334898236816133
200,0.00029144086745755085,0.005361572728000213
201,0.0002946790993181903,0.005361572728000213
202,0.0002946790993181903,0.005414921710368375
203,0.00029629821524851,0.005414921710368375
204,0.00029629821524851,0.0054682706927365364
205,0.0002979173311788297,0.0054682706927365364
206,0.0002979173311788297,0.005521619675104697
207,0.0002979173311788297,0.005601643148656939
208,0.00030277467896978893,0.005601643148656939
209,0.00030277467896978893,0.00562831763984102
210,0.00030439379490010865,0.00562831763984102
211,0.00030439379490010865,0.005708341113393262
212,0.0003076320267607481,0.005708341113393262
213,0.0003076320267607481,0.005735015604577343
214,0.0003092511426910678,0.005735015604577343
215,0.0003092511426910678,0.005788364586945504
216,0.00031734672234266646,0.005788364586945504
217,0.00031734672234266646,0.005841713569313666
218,0.0003189658382729862,0.005841713569313666
219,0.0003189658382729862,0.005868388060497746
220,0.0003238231860639454,0.005868388060497746
221,0.0003238231860639454,0.005921737042865908
222,0.00032868053385490454,0.005921737042865908
223,0.00032868053385490454,0.005948411534049988
224,0.00033029964978522426,0.005948411534049988
225,0.00033029964978522426,0.005975086025234068
226,0.000331918765715544,0.005975086025234068
227,0.000331918765715544,0.00600176051641815
228,0.00033515699757618347,0.00600176051641815
229,0.00033515699757618347,0.00602843500760223
230,0.0003383952294368229,0.00602843500760223
231,0.0003383952294368229,0.00605510949878631
232,0.00034163346129746235,0.00605510949878631
233,0.00034163346129746235,0.006108458481154472
234,0.00034487169315810184,0.006108458481154472
235,0.00034487169315810184,0.006135132972338552
236,0.0003481099250187413,0.006135132972338552
237,0.0003481099250187413,0.0061618074635226335
238,0.0003513481568793807,0.0061618074635226335
239,0.0003513481568793807,0.006188481954706714
240,0.00035458638874002015,0.006188481954706714
241,0.00035458638874002015,0.006321854410627117
242,0.0003643010843219385,0.006321854410627117
243,0.0003643010843219385,0.006375203392995279
244,0.00036592020025225824,0.006375203392995279
245,0.00036592020025225824,0.006401877884179359
246,0.00036915843211289773,0.006401877884179359
247,0.00036915843211289773,0.00642855237536344
248,0.00037077754804321745,0.00642855237536344
249,0.00037077754804321745,0.006481901357731601
250,0.0003740157799038569,0.006481901357731601
251,0.0003740157799038569,0.006561924831283843
252,0.0003756348958341766,0.006561924831283843
253,0.0003756348958341766,0.006615273813652005
254,0.0003788731276948161,0.006615273813652005
255,0.0003788731276948161,0.006641948304836085
256,0.00038858782327673446,0.006641948304836085
257,0.00038858782327673446,0.0066686227960201655
258,0.0003918260551373739,0.0066686227960201655
259,0.0003918260551373739,0.006695297287204247
260,0.00039506428699801334,0.006695297287204247
261,0.00039506428699801334,0.006721971778388327
262,0.00039668340292833306,0.006721971778388327
263,0.00039668340292833306,0.00682866974312465
264,0.00039992163478897255,0.00682866974312465
265,0.00039992163478897255,0.006855344234308731
266,0.00041125544630121063,0.006855344234308731
267,0.00041125544630121063,0.006908693216676892
268,0.00041287456223153035,0.006908693216676892
269,0.00041287456223153035,0.006988716690229134
270,0.0004225892578134487,0.006988716690229134
271,0.0004225892578134487,0.0070153911814132145
272,0.00042582748967408816,0.0070153911814132145
273,0.00042582748967408816,0.007042065672597295
274,0.0004274466056044079,0.007042065672597295
275,0.0004274466056044079,0.007095414654965456
276,0.00043716130118632624,0.007095414654965456
277,0.00043716130118632624,0.007122089146149537
278,0.00043878041711664596,0.007122089146149537
279,0.00043878041711664596,0.007148763637333618
280,0.0004403995330469657,0.007148763637333618
281,0.0004403995330469657,0.00722878711088586
282,0.0004420186489772854,0.00722878711088586
283,0.0004420186489772854,0.00725546160206994
284,0.0004452568808379249,0.00725546160206994
285,0.0004452568808379249,0.0073621595668062634
286,0.0004533524604895235,0.0073621595668062634
287,0.0004533524604895235,0.007388834057990344
288,0.00046144804014112213,0.007388834057990344
289,0.00046144804014112213,0.007415508549174424
290,0.0004646862720017616,0.007415508549174424
291,0.0004646862720017616,0.007442183040358505
292,0.0004695436197927208,0.007442183040358505
293,0.0004695436197927208,0.007468857531542586
294,0.0004727818516533602,0.007468857531542586
295,0.0004727818516533602,0.007495532022726666
296,0.0004824965472352786,0.007495532022726666
297,0.0004824965472352786,0.007575555496278909
298,0.0004841156631655983,0.007575555496278909
299,0.0004841156631655983,0.007602229987462989
300,0.000492211242817197,0.007602229987462989
301,0.000492211242817197,0.00762890447864707
302,0.0004954494746778364,0.00762890447864707
303,0.0004954494746778364,0.007655578969831151
304,0.0005003068224687956,0.007655578969831151
305,0.0005003068224687956,0.0077089279521993116
306,0.0005019259383991153,0.0077089279521993116
307,0.0005019259383991153,0.007735602443383393
308,0.0005051641702597548,0.007735602443383393
309,0.0005051641702597548,0.007762276934567473
310,0.0005067832861900745,0.007762276934567473
311,0.0005067832861900745,0.007842300408119715
312,0.0005148788658416732,0.007842300408119715
313,0.0005148788658416732,0.007868974899303795
314,0.000521355329562952,0.007868974899303795
315,0.000521355329562952,0.007895649390487876
316,0.0005278317932842309,0.007895649390487876
317,0.0005278317932842309,0.007922323881671958
318,0.0005310700251448704,0.007922323881671958
319,0.0005310700251448704,0.007948998372856038
320,0.0005326891410751901,0.007948998372856038
321,0.0005326891410751901,0.008002347355224199
322,0.0005375464888661494,0.008002347355224199
323,0.0005375464888661494,0.00802902184640828
324,0.0005424038366571085,0.00802902184640828
325,0.0005424038366571085,0.008082370828776442
326,0.0005440229525874282,0.008082370828776442
327,0.0005440229525874282,0.008109045319960522
328,0.0005521185322390268,0.008109045319960522
329,0.0005521185322390268,0.008162394302328683
330,0.0005602141118906255,0.008162394302328683
331,0.0005602141118906255,0.008189068793512763
332,0.0005618332278209452,0.008189068793512763
333,0.0005618332278209452,0.008215743284696845
334,0.0005683096915422241,0.008215743284696845
335,0.0005683096915422241,0.008269092267065006
336,0.0005715479234028636,0.008269092267065006
337,0.0005715479234028636,0.008295766758249086
338,0.000574786155263503,0.008295766758249086
339,0.000574786155263503,0.008322441249433167
340,0.0005796435030544623,0.008322441249433167
341,0.0005796435030544623,0.008349115740617247
342,0.000581262618984782,0.008349115740617247
343,0.000581262618984782,0.00840246472298541
344,0.0005845008508454214,0.00840246472298541
345,0.0005845008508454214,0.00848248819653765
346,0.0005877390827060608,0.00848248819653765
347,0.0005877390827060608,0.008535837178905813
348,0.000610406705730537,0.008535837178905813
349,0.000610406705730537,0.008589186161273974
350,0.0006136449375911765,0.008589186161273974
351,0.0006136449375911765,0.008615860652458054
352,0.0006185022853821356,0.008615860652458054
353,0.0006185022853821356,0.008642535143642134
354,0.0006201214013124553,0.008642535143642134
355,0.0006201214013124553,0.008669209634826217
356,0.0006233596331730949,0.008669209634826217
357,0.0006233596331730949,0.008722558617194377
358,0.0006249787491034146,0.008722558617194377
359,0.0006249787491034146,0.008749233108378458
360,0.0006298360968943738,0.008749233108378458
361,0.0006298360968943738,0.008775907599562538
362,0.0006314552128246935,0.008775907599562538
363,0.0006314552128246935,0.00885593107311478
364,0.000646027256197571,0.00885593107311478
365,0.000646027256197571,0.008882605564298861
366,0.0006541228358491696,0.008882605564298861
367,0.0006541228358491696,0.008909280055482941
368,0.0006557419517794894,0.008909280055482941
369,0.0006557419517794894,0.008935954546667022
370,0.0006622184155007682,0.008935954546667022
371,0.0006622184155007682,0.008962629037851102
372,0.000663837531431088,0.008962629037851102
373,0.000663837531431088,0.008989303529035184
374,0.0006670757632917275,0.008989303529035184
375,0.0006670757632917275,0.009015978020219265
376,0.0006703139951523669,0.009015978020219265
377,0.0006703139951523669,0.009069327002587425
378,0.0006719331110826867,0.009069327002587425
379,0.0006719331110826867,0.009122675984955588
380,0.0006751713429433261,0.009122675984955588
381,0.0006751713429433261,0.009149350476139668
382,0.0006784095748039655,0.009149350476139668
383,0.0006784095748039655,0.009176024967323749
384,0.000681647806664605,0.009176024967323749
385,0.000681647806664605,0.009202699458507829
386,0.0006832669225949247,0.009202699458507829
387,0.0006832669225949247,0.00925604844087599
388,0.0006848860385252444,0.00925604844087599
389,0.0006848860385252444,0.009309397423244152
390,0.0006865051544555641,0.009309397423244152
391,0.0006865051544555641,0.009336071914428232
392,0.0006913625022465234,0.009336071914428232
393,0.0006913625022465234,0.009389420896796393
394,0.0006946007341071628,0.009389420896796393
395,0.0006946007341071628,0.009416095387980473
396,0.0006978389659678023,0.009416095387980473
397,0.0006978389659678023,0.009442769879164556
398,0.0007091727774800403,0.009442769879164556
399,0.0007091727774800403,0.009522793352716797
400,0.0007124110093406798,0.009522793352716797
401,0.0007124110093406798,0.009549467843900877
402,0.0007140301252709996,0.009549467843900877
403,0.0007140301252709996,0.009576142335084959
404,0.000717268357131639,0.009576142335084959
405,0.000717268357131639,0.00960281682626904
406,0.0007188874730619587,0.00960281682626904
407,0.0007188874730619587,0.00962949131745312
408,0.0007237448208529179,0.00962949131745312
409,0.0007237448208529179,0.0096561658086372
410,0.0007269830527135573,0.0096561658086372
411,0.0007269830527135573,0.00968284029982128
412,0.0007302212845741968,0.00968284029982128
413,0.0007302212845741968,0.009736189282189443
414,0.0007334595164348363,0.009736189282189443
415,0.0007334595164348363,0.009762863773373523
416,0.0007383168642257955,0.009762863773373523
417,0.0007383168642257955,0.009789538264557604
418,0.0007399359801561152,0.009789538264557604
419,0.0007399359801561152,0.009816212755741684
420,0.0007415550960864349,0.009816212755741684
421,0.0007415550960864349,0.009842887246925764
422,0.0007447933279470743,0.009842887246925764
423,0.0007447933279470743,0.009896236229293927
424,0.0007528889075986729,0.009896236229293927
425,0.0007528889075986729,0.009922910720478007
426,0.0007626036031805913,0.009922910720478007
427,0.0007626036031805913,0.009949585211662088
428,0.0007642227191109111,0.009949585211662088
429,0.0007642227191109111,0.010082957667582491
430,0.0007658418350412308,0.010082957667582491
431,0.0007658418350412308,0.010136306649950652
432,0.0007674609509715505,0.010136306649950652
433,0.0007674609509715505,0.010162981141134732
434,0.0007739374146928294,0.010162981141134732
435,0.0007739374146928294,0.010189655632318814
436,0.0007755565306231491,0.010189655632318814
437,0.0007755565306231491,0.010216330123502895
438,0.0007836521102747478,0.010216330123502895
439,0.0007836521102747478,0.010243004614686975
440,0.0007868903421353872,0.010243004614686975
441,0.0007868903421353872,0.010296353597055136
442,0.0007901285739960267,0.010296353597055136
443,0.0007901285739960267,0.010349702579423298
444,0.0007933668058566661,0.010349702579423298
445,0.0007933668058566661,0.010376377070607378
446,0.0008014623855082648,0.010376377070607378
447,0.0008014623855082648,0.01042972605297554
448,0.0008030815014385845,0.01042972605297554
449,0.0008030815014385845,0.01045640054415962
450,0.0008047006173689043,0.01045640054415962
451,0.0008047006173689043,0.010509749526527782
452,0.0008079388492295437,0.010509749526527782
453,0.0008079388492295437,0.010536424017711862
454,0.0008095579651598634,0.010536424017711862
455,0.0008095579651598634,0.010563098508895943
456,0.0008127961970205028,0.010563098508895943
457,0.0008127961970205028,0.010589773000080023
458,0.0008160344288811423,0.010589773000080023
459,0.0008160344288811423,0.010616447491264103
460,0.000817653544811462,0.010616447491264103
461,0.000817653544811462,0.010643121982448185
462,0.0008208917766721015,0.010643121982448185
463,0.0008208917766721015,0.010669796473632266
464,0.0008225108926024213,0.010669796473632266
465,0.0008225108926024213,0.010776494438368587
466,0.000824130008532741,0.010776494438368587
467,0.000824130008532741,0.01080316892955267
468,0.0008273682403933804,0.01080316892955267
469,0.0008273682403933804,0.01082984342073675
470,0.0008289873563237001,0.01082984342073675
471,0.0008289873563237001,0.01085651791192083
472,0.0008387020519056185,0.01085651791192083
473,0.0008387020519056185,0.01090986689428899
474,0.0008403211678359382,0.01090986689428899
475,0.0008403211678359382,0.010936541385473073
476,0.000841940283766258,0.010936541385473073
477,0.000841940283766258,0.010989890367841234
478,0.0008435593996965777,0.010989890367841234
479,0.0008435593996965777,0.011016564859025314
480,0.0008500358634178566,0.011016564859025314
481,0.0008500358634178566,0.011096588332577557
482,0.0008565123271391355,0.011096588332577557
483,0.0008597505589997749,0.011096588332577557
484,0.0008597505589997749,0.011123262823761637
485,0.0008662270227210539,0.011123262823761637
486,0.0008662270227210539,0.011176611806129798
487,0.0008678461386513736,0.011176611806129798
488,0.0008678461386513736,0.011203286297313878
489,0.0008727034864423328,0.011203286297313878
490,0.0008727034864423328,0.011229960788497959
491,0.0008759417183029722,0.011229960788497959
492,0.0008759417183029722,0.01125663527968204
493,0.0008775608342332919,0.01125663527968204
494,0.0008775608342332919,0.011283309770866121
495,0.0008791799501636116,0.011283309770866121
496,0.0008791799501636116,0.011336658753234282
497,0.0008872755298152103,0.011336658753234282
498,0.0008872755298152103,0.011390007735602444
499,0.0008905137616758498,0.011390007735602444
500,0.0008905137616758498,0.011416682226786525
501,0.0009018475731880878,0.011416682226786525
502,0.0009018475731880878,0.011470031209154685
503,0.0009034666891184075,0.011470031209154685
504,0.0009034666891184075,0.011496705700338766
505,0.000906704920979047,0.011496705700338766
506,0.000906704920979047,0.011523380191522846
507,0.0009083240369093668,0.011523380191522846
508,0.0009083240369093668,0.011550054682706928
509,0.0009115622687700062,0.011550054682706928
510,0.0009115622687700062,0.011576729173891008
511,0.000913181384700326,0.011576729173891008
512,0.000913181384700326,0.01165675264744325
513,0.0009228960802822443,0.01165675264744325
514,0.0009228960802822443,0.011710101629811412
515,0.000924515196212564,0.011710101629811412
516,0.000924515196212564,0.011790125103363653
517,0.0009261343121428837,0.011790125103363653
518,0.0009261343121428837,0.011870148576915896
519,0.0009277534280732034,0.011870148576915896
520,0.0009277534280732034,0.011896823068099976
521,0.0009293725440035233,0.011896823068099976
522,0.0009293725440035233,0.01211021899757262
523,0.0009407063555157613,0.01211021899757262
524,0.0009407063555157613,0.012190242471124864
525,0.000942325471446081,0.012190242471124864
526,0.000942325471446081,0.012243591453493024
527,0.0009439445873764007,0.012243591453493024
528,0.0009439445873764007,0.012296940435861187
529,0.0009520401670279994,0.012296940435861187
530,0.0009520401670279994,0.012403638400597508
531,0.0009552783988886389,0.012403638400597508
532,0.0009552783988886389,0.012430312891781588
533,0.0009585166307492783,0.012430312891781588
534,0.0009585166307492783,0.012483661874149751
535,0.000960135746679598,0.012483661874149751
536,0.000960135746679598,0.012510336365333831
537,0.0009617548626099177,0.012510336365333831
538,0.0009617548626099177,0.012617034330070154
539,0.0009666122104008769,0.012617034330070154
540,0.0009666122104008769,0.012643708821254235
541,0.0009795651378434347,0.012643708821254235
542,0.0009795651378434347,0.012670383312438315
543,0.000984422485634394,0.012670383312438315
544,0.000984422485634394,0.012697057803622395
545,0.0009876607174950335,0.012697057803622395
546,0.0009876607174950335,0.012723732294806476
547,0.0009925180652859925,0.012723732294806476
548,0.000995756297146632,0.012723732294806476
549,0.000995756297146632,0.012777081277174638
550,0.0009973754130769518,0.012777081277174638
551,0.0009973754130769518,0.012963802715463203
552,0.0009989945290072714,0.012963802715463203
553,0.0009989945290072714,0.012990477206647283
554,0.0010022327608679108,0.012990477206647283
555,0.0010022327608679108,0.013017151697831363
556,0.0010054709927285503,0.013017151697831363
557,0.0010054709927285503,0.01320387313611993
558,0.00100709010865887,0.01320387313611993
559,0.00100709010865887,0.01323054762730401
560,0.00100870922458919,0.01323054762730401
561,0.00100870922458919,0.01328389660967217
562,0.0010103283405195095,0.01328389660967217
563,0.0010103283405195095,0.013337245592040331
564,0.0010119474564498293,0.013337245592040331
565,0.0010119474564498293,0.013363920083224413
566,0.0010151856883104688,0.013363920083224413
567,0.0010151856883104688,0.013443943556776654
568,0.0010168048042407884,0.013443943556776654
569,0.0010168048042407884,0.013550641521512977
570,0.0010184239201711082,0.013550641521512977
571,0.0010184239201711082,0.013577316012697058
572,0.0010200430361014278,0.013577316012697058
573,0.0010200430361014278,0.013603990503881138
574,0.0010216621520317477,0.013603990503881138
575,0.0010216621520317477,0.01368401397743338
576,0.0010232812679620673,0.01368401397743338
577,0.0010232812679620673,0.013764037450985622
578,0.0010281386157530265,0.013764037450985622
579,0.0010281386157530265,0.013817386433353784
580,0.0010297577316833464,0.013817386433353784
581,0.0010297577316833464,0.013950758889274188
582,0.0010329959635439858,0.013950758889274188
583,0.0010329959635439858,0.013977433380458268
584,0.0010346150794743054,0.013977433380458268
585,0.0010346150794743054,0.014030782362826429
586,0.0010394724272652647,0.014030782362826429
587,0.0010394724272652647,0.01408413134519459
588,0.0010410915431955843,0.01408413134519459
589,0.0010410915431955843,0.014190829309930913
590,0.0010443297750562237,0.014190829309930913
591,0.0010443297750562237,0.014244178292299074
592,0.0010475680069168632,0.014244178292299074
593,0.0010475680069168632,0.014270852783483156
594,0.0010605209343594211,0.014270852783483156
595,0.0010605209343594211,0.014297527274667236
596,0.0010653782821503802,0.014297527274667236
597,0.0010653782821503802,0.014350876257035397
598,0.0010686165140110196,0.014350876257035397
599,0.0010686165140110196,0.014377550748219477
600,0.0010750929777322987,0.014377550748219477
601,0.0010750929777322987,0.01440422523940356
602,0.0010815694414535776,0.01440422523940356
603,0.0010815694414535776,0.01443089973058764
604,0.0010864267892445366,0.01443089973058764
605,0.0010864267892445366,0.01445757422177172
606,0.0010912841370354959,0.01445757422177172
607,0.0010912841370354959,0.014590946677692123
608,0.0010929032529658155,0.014590946677692123
609,0.0010929032529658155,0.014644295660060284
610,0.0010977606007567748,0.014644295660060284
611,0.0010977606007567748,0.014724319133612527
612,0.0011009988326174142,0.014724319133612527
613,0.0011009988326174142,0.01485769158953293
614,0.001102617948547734,0.01485769158953293
615,0.001102617948547734,0.015017738536637414
616,0.0011042370644780536,0.015017738536637414
617,0.0011042370644780536,0.015097762010189655
618,0.001107475296338693,0.015097762010189655
619,0.001107475296338693,0.015151110992557818
620,0.0011123326441296523,0.015151110992557818
621,0.0011123326441296523,0.015204459974925979
622,0.001113951760059972,0.015204459974925979
623,0.001113951760059972,0.01525780895729414
624,0.0011155708759902918,0.01525780895729414
625,0.0011155708759902918,0.01528448344847822
626,0.0011171899919206116,0.01528448344847822
627,0.0011171899919206116,0.015337832430846382
628,0.001120428223781251,0.015337832430846382
629,0.001120428223781251,0.015417855904398623
630,0.00112528557157221,0.015417855904398623
631,0.00112528557157221,0.015444530395582703
632,0.00112690468750253,0.015444530395582703
633,0.00112690468750253,0.015497879377950866
634,0.0011301429193631694,0.015497879377950866
635,0.0011301429193631694,0.015524553869134946
636,0.0011333811512238088,0.015524553869134946
637,0.0011333811512238088,0.015551228360319027
638,0.0011350002671541284,0.015551228360319027
639,0.0011350002671541284,0.01565792632505535
640,0.0011366193830844482,0.01565792632505535
641,0.0011366193830844482,0.01571127530742351
642,0.001138238499014768,0.01571127530742351
643,0.001138238499014768,0.01576462428979167
644,0.001144714962736047,0.01576462428979167
645,0.001144714962736047,0.01579129878097575
646,0.0011463340786663665,0.01579129878097575
647,0.0011463340786663665,0.015817973272159832
648,0.001149572310527006,0.015817973272159832
649,0.001149572310527006,0.015924671236896157
650,0.0011511914264573258,0.015924671236896157
651,0.0011511914264573258,0.015978020219264318
652,0.0011528105423876454,0.015978020219264318
653,0.0011528105423876454,0.016004694710448398
654,0.0011576678901786047,0.016004694710448398
655,0.0011576678901786047,0.016031369201632478
656,0.0011592870061089245,0.016031369201632478
657,0.0011592870061089245,0.01605804369281656
658,0.0011609061220392441,0.01605804369281656
659,0.0011609061220392441,0.01611139267518472
