tpr,fpr
0.0,0.0
0.0030942409773533,0.0001376248540771
0.0053615727280002,0.0002914408674575
0.0076022299874629,0.0004922112428171
0.0095227933527167,0.0007124110093406
0.0114166822267865,0.0008905137616758
0.0143775507482194,0.0010750929777322
0.0174984662167569,0.0012224325273913
0.0206994051588465,0.001347104454026
0.0233135052948865,0.0015171116267095
0.0258742564485582,0.0016514982489261
0.0289151484435434,0.001777789291491
0.0323828322974739,0.0019137950296379
0.0357971671690362,0.002051419883715
0.0395582704259916,0.0021971403174438
0.0431593267358425,0.0023185740122178
0.0467070340633252,0.0024804856052498
0.0508149057056736,0.002608395763745
0.0550828242951265,0.0027282103425887
0.0591906959374749,0.0028561205010839
0.0633519165621915,0.0029710777321366
0.0673264157486196,0.0030941305428409
0.0716743578116247,0.0032236598172665
0.0759689508922617,0.003327283236807
0.080690335831844,0.0034422404678597
0.08399797273867,0.0035588168148427
0.0879457974339139,0.0036737740458954
0.0920803435674464,0.0037903503928784
0.0965083091040038,0.0038988311602099
0.1011229960788498,0.003995978116029
0.1049907973005414,0.0041028397674301
0.1096855077489396,0.0042210352303435
0.1145135906532583,0.0043359924613962
0.1186748112779748,0.0044477114605882
0.1237429646029502,0.0045626686916409
0.1284110005601643,0.004669530343042
0.1325188722025127,0.004795821385607
0.1372135826509109,0.0049237315441022
0.1425751553789111,0.0050273549636427
0.1466830270212595,0.0051568842380683
0.1512710395049214,0.0052702223531907
0.1559657499533196,0.0053770840045918
0.1609005308223745,0.0054888030037838
0.1656219157619568,0.0056037602348365
0.1704766731574595,0.0057170983499589
0.174931313185201,0.0058207217694994
0.1788524633892608,0.0059292025368308
0.1834138013817386,0.006057112695326
0.1881351863213209,0.0061753081582394
0.1927231988049828,0.0062886462733618
0.197444583744565,0.0064084608522054
0.2021126197017791,0.0065298945469794
0.2067273066766251,0.0066318988505896
0.211315319160287,0.0067679045887364
0.2150497479260583,0.0068941956313013
0.2188642001653818,0.0070059146304934
0.2224652564752327,0.0071111571659642
0.2260929872762677,0.0072439246722504
0.2292139027448051,0.0073718348307457
0.2339619621755715,0.0074770773662164
0.2376697164501587,0.0075920345972691
0.2422310544426365,0.0077134682920431
0.2464456240497212,0.0078381402186777
0.2506335191656219,0.0079822415364762
0.2544746458961295,0.0081150090427624
0.2586358665208461,0.0082477765490486
0.2618368054629358,0.0083870205190561
0.2651977913521299,0.0085197880253424
0.2688255221531649,0.0086622702272105
0.2729333937955133,0.0087901803857057
0.2760809837552349,0.00891323319641
0.280082157432847,0.0090492389345569
0.2837899117074342,0.0091706726293309
0.2876043639467577,0.0092969636718958
0.2907252794152951,0.0094248738303911
0.2939528928485689,0.0095705942641199
0.297287204246579,0.0097276485093609
0.3006481901357731,0.0098474630882045
0.3040091760249673,0.0099850879422817
0.3067833231081117,0.0101291892600802
0.3096108191736242,0.0102813861575302
0.3124649897303209,0.0104157727797468
0.315479207234122,0.0105404447063814
0.318119981861346,0.0106699739808069
0.32076075648857,0.0108286473419783
