epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.16050364077091217,0.4779447615146637,0.028361720964312553,0.22942639887332916,0.5410861968994141,0.02288007363677025
1,0.20890440046787262,0.23055554926395416,0.06675934791564941,0.06666667014360428,0.06666667014360428,0.005832868628203869
2,0.2502342462539673,0.5502365827560425,0.01795341819524765,0.27901819348335266,0.5707671046257019,0.019898951053619385
3,0.10000000149011612,0.10000000149011612,0.0045460588298738,0.06666667014360428,0.06666667014360428,0.003322253469377756
4,0.2812318205833435,0.5702622532844543,0.015261496417224407,0.31222695112228394,0.5813804268836975,0.016570299863815308
5,0.1537901908159256,0.18333333730697632,0.01558496244251728,0.06666667014360428,0.06666667014360428,0.0024262270890176296
6,0.30512601137161255,0.5819100737571716,0.013974053785204887,0.3297532796859741,0.5877906084060669,0.01517460960894823
7,0.10000000149011612,0.10000000149011612,0.004184999968856573,0.06666667014360428,0.06666667014360428,0.0019438895396888256
8,0.319873183965683,0.5906019806861877,0.01329492311924696,0.32579535245895386,0.5859001278877258,0.018447719514369965
9,0.20000000298023224,0.20000000298023224,0.017065633088350296,0.06666667014360428,0.06666667014360428,0.008141092956066132
10,0.33466827869415283,0.5959509611129761,0.01251309085637331,0.34464582800865173,0.5949453115463257,0.015141070820391178
11,0.13333334028720856,0.13333334028720856,0.005015344358980656,0.06666667014360428,0.06666667014360428,0.00429235864430666
12,0.34450599551200867,0.5998086929321289,0.01205687690526247,0.32956796884536743,0.5931573510169983,0.01531040295958519
13,0.14356176555156708,0.15833333134651184,0.009379464201629162,0.06666667014360428,0.06666667014360428,0.004256241023540497
14,0.353794664144516,0.60356205701828,0.01141464151442051,0.34451600909233093,0.5897740125656128,0.014939689077436924
15,0.10000000149011612,0.10000000149011612,0.004328448325395584,0.06666667014360428,0.06666667014360428,0.005641169846057892
