epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.44595590233802795,0.8909215331077576,0.015190239064395428,0.4719647169113159,0.8656780123710632,0.01554256770759821
1,0.42885735630989075,0.46123191714286804,0.016801845282316208,0.10000000149011612,0.10000000149011612,0.0021378868259489536
2,0.4872819185256958,0.9013599157333374,0.013719525188207626,0.4800015985965729,0.8656017184257507,0.015375874005258083
3,0.38731592893600464,0.5090660452842712,0.019954180344939232,0.10000000149011612,0.10000000149011612,0.003999520093202591
4,0.5051595568656921,0.9044992923736572,0.013085469603538513,0.49082380533218384,0.8688331246376038,0.01416158489882946
5,0.261657178401947,0.3507574200630188,0.012844768352806568,0.10000000149011612,0.10000000149011612,0.0014671871904283762
6,0.5154588222503662,0.9050719738006592,0.012739093974232674,0.4923425316810608,0.8666670322418213,0.014288526959717274
7,0.2790256142616272,0.3129517734050751,0.01840568520128727,0.10000000149011612,0.10000000149011612,0.0031941584311425686
8,0.5365319848060608,0.908514678478241,0.01240664441138506,0.495988667011261,0.8696647882461548,0.01447946298867464
9,0.2917766273021698,0.3544764816761017,0.00936168897897005,0.10000000149011612,0.10000000149011612,0.0011814413592219353
10,0.5460343956947327,0.9116605520248413,0.012093642726540565,0.48799508810043335,0.8639389276504517,0.015812600031495094
11,0.3871234953403473,0.429824560880661,0.009489662013947964,0.10000000149011612,0.10000000149011612,0.0026619690470397472
12,0.5558544397354126,0.9126980900764465,0.011732683517038822,0.49535703659057617,0.8665778636932373,0.015156214125454426
13,0.33651095628738403,0.3891812562942505,0.008671666495501995,0.10000000149011612,0.10000000149011612,0.0013848762027919292
