epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.3966419994831085,0.6093895435333252,0.010980548337101936,0.4086357355117798,0.6134979128837585,0.011108843609690666
1,0.13333334028720856,0.13333334028720856,0.007616638205945492,0.06666667014360428,0.06666667014360428,0.0027289781719446182
2,0.4692345857620239,0.6242594122886658,0.007439158856868744,0.4160151183605194,0.6142542958259583,0.010363494046032429
3,0.13333334028720856,0.13333334028720856,0.006688893772661686,0.06666667014360428,0.06666667014360428,0.003741311142221093
4,0.4925408959388733,0.6266195774078369,0.006603891029953957,0.4104531407356262,0.6150819063186646,0.010631253942847252
5,0.1666666716337204,0.1666666716337204,0.008430643007159233,0.06666667014360428,0.06666667014360428,0.001802621758542955
6,0.5039842128753662,0.6273397207260132,0.006095075514167547,0.40335530042648315,0.6120294332504272,0.01106125395745039
7,0.1666666716337204,0.1666666716337204,0.013007928617298603,0.06666667014360428,0.06666667014360428,0.004185106139630079
8,0.5146792531013489,0.6283239722251892,0.005753712262958288,0.4007388949394226,0.61286860704422,0.011534372344613075
9,0.20000000298023224,0.20000000298023224,0.013114221394062042,0.06666667014360428,0.06666667014360428,0.00461440859362483
