epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.01634642854332924,0.10291767120361328,0.017104241997003555,0.008340750820934772,0.0419604517519474,0.03873293474316597
1,0.05437048524618149,0.07653097808361053,0.0195622481405735,0.0,0.0,0.008353096432983875
2,0.029389245435595512,0.1332307606935501,0.00777431158348918,0.01498800702393055,0.05625058338046074,0.042340099811553955
3,0.03892899677157402,0.06196581572294235,0.0134346354752779,0.0,0.0,0.0032728342339396477
4,0.054678983986377716,0.1524910032749176,0.005375800654292107,0.021580491214990616,0.0600581020116806,0.012310885824263096
5,0.035860124975442886,0.0645432099699974,0.0033463467843830585,0.0,0.0,0.002191548701375723
6,0.11411641538143158,0.15895980596542358,0.004689933266490698,0.02046426758170128,0.06912984699010849,0.007865349762141705
7,0.04596726968884468,0.06277777999639511,0.004045869689434767,0.0,0.0,0.00489741750061512
8,0.11014754325151443,0.16125090420246124,0.0035786349326372147,0.02465122938156128,0.07040517032146454,0.007075493689626455
9,0.03333333507180214,0.03333333879709244,0.002059854567050934,0.0,0.0,0.004667230881750584
10,0.11452484875917435,0.16250382363796234,0.0031911081168800592,0.023706559091806412,0.07232651859521866,0.006341210100799799
11,0.10000000149011612,0.10000000149011612,0.0018967000069096684,0.0,0.0,0.0025917086750268936
12,0.15245890617370605,0.16497984528541565,0.002400398952886462,0.02685469202697277,0.0697697326540947,0.006823992822319269
13,0.06347019970417023,0.06622222065925598,0.002160182688385248,0.0,0.0,0.0027797557413578033
14,0.15210209786891937,0.16513720154762268,0.002329837530851364,0.02980305626988411,0.07365657389163971,0.0056375120766460896
15,0.06418944150209427,0.06614582240581512,0.0015519902808591723,0.0,0.0,0.0023858067579567432
16,0.14893175661563873,0.16523240506649017,0.0021860271226614714,0.030586061999201775,0.07368574291467667,0.006051602307707071
17,0.10000000149011612,0.10000000149011612,0.0019220985705032945,0.0,0.0,0.0018196436576545238
18,0.15744909644126892,0.16564388573169708,0.0020115883089601994,0.03115113638341427,0.07503065466880798,0.00578034482896328
19,0.09729690104722977,0.09942029416561127,0.0023741170298308134,0.0,0.0,0.0015987242804840207
20,0.12157116830348969,0.13210955262184143,0.0021600958425551653,0.028542252257466316,0.07364967465400696,0.006316464859992266
21,0.06666667014360428,0.06666667014360428,0.0016303935553878546,0.0,0.0,0.0019166169222444296
22,0.15864355862140656,0.16595692932605743,0.0016687866300344467,0.031838979572057724,0.07300637662410736,0.005998589098453522
23,0.09846682846546173,0.09883041679859161,0.004414694849401712,0.0,0.0,0.0010838432935997844
