epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.35279491543769836,0.726144552230835,0.026966646313667297,0.40296003222465515,0.7310323119163513,0.025574753060936928
1,0.2745254635810852,0.3813759386539459,0.026623332872986794,0.3282192051410675,0.44871386885643005,0.02958839200437069
2,0.41583070158958435,0.7553779482841492,0.0230918787419796,0.401215523481369,0.7312446236610413,0.028726309537887573
3,0.3519403338432312,0.4683644473552704,0.022481974214315414,0.33665305376052856,0.4569290280342102,0.027438083663582802
4,0.43287193775177,0.7675452828407288,0.02206551469862461,0.41149309277534485,0.7331822514533997,0.026078952476382256
5,0.2909458875656128,0.41062167286872864,0.02061063051223755,0.3784717619419098,0.47088977694511414,0.02570495195686817
6,0.4517363905906677,0.7757005095481873,0.021189045161008835,0.4123646914958954,0.7351619005203247,0.025943808257579803
7,0.21271637082099915,0.2995014190673828,0.023351429030299187,0.40417423844337463,0.4733820855617523,0.025157148018479347
8,0.4713083505630493,0.7843101620674133,0.02038543112576008,0.40773043036460876,0.7330013513565063,0.02671300806105137
9,0.28484275937080383,0.36753812432289124,0.017133096233010292,0.3624558746814728,0.47480958700180054,0.02359890006482601
10,0.48642972111701965,0.7898467183113098,0.019701896235346794,0.418083131313324,0.7363560199737549,0.02613203600049019
11,0.3623267412185669,0.4926892817020416,0.024729115888476372,0.39583200216293335,0.4776413142681122,0.027527939528226852
12,0.5082889199256897,0.7901155948638916,0.01911400444805622,0.4119793176651001,0.7330561876296997,0.026776155456900597
13,0.38491091132164,0.43940868973731995,0.020511096343398094,0.38947251439094543,0.475606769323349,0.026324300095438957
14,0.5218967199325562,0.7985249757766724,0.018430113792419434,0.4175046980381012,0.7350284457206726,0.026976540684700012
15,0.4180833399295807,0.5049020051956177,0.021040527150034904,0.36511555314064026,0.46985581517219543,0.028314877301454544
