epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.04829935356974602,0.14738062024116516,0.010685608722269535,0.013117611408233643,0.06369306892156601,0.026647014543414116
1,0.05288510397076607,0.06388888508081436,0.005400597117841244,0.0,0.0,0.008479263633489609
2,0.0682392418384552,0.09521924704313278,0.005465915892273188,0.023540310561656952,0.060693323612213135,0.016607781872153282
3,0.09749817848205566,0.0989583283662796,0.005020585842430592,0.0,0.0,0.002372239949181676
4,0.11286225914955139,0.16081081330776215,0.00393029535189271,0.024570142850279808,0.06541027128696442,0.013567912392318249
5,0.05146265774965286,0.05673076957464218,0.003959375433623791,0.0,0.0,0.003203257452696562
6,0.08892348408699036,0.1297624707221985,0.003298654453828931,0.03292025998234749,0.07353518158197403,0.007910805754363537
7,0.09472286701202393,0.09829931706190109,0.002972677117213607,0.0,0.0,0.0025052656419575214
8,0.15769413113594055,0.16531623899936676,0.0023638936690986156,0.031804293394088745,0.07954752445220947,0.006368344649672508
9,0.09878452867269516,0.0997101366519928,0.0035248189233243465,0.0,0.0,0.0029403353109955788
10,0.16075259447097778,0.1660509705543518,0.0016502070939168334,0.03406793624162674,0.07782343029975891,0.007262479048222303
11,0.03333333507180214,0.03333333879709244,0.0027485762257128954,0.0,0.0,0.0026862944941967726
12,0.15999087691307068,0.16587533056735992,0.0016997447237372398,0.029444003477692604,0.0754535049200058,0.008321481756865978
13,0.03333333507180214,0.03333333879709244,0.0010345743503421545,0.0,0.0,0.0035392362624406815
