epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.3760714828968048,0.6067980527877808,0.011661188676953316,0.4128468632698059,0.6157314777374268,0.010400577448308468
1,0.1666666716337204,0.1666666716337204,0.007407895289361477,0.06666667014360428,0.06666667014360428,0.002012837678194046
2,0.4282049834728241,0.6210865378379822,0.008442885242402554,0.41162267327308655,0.6143856048583984,0.010809606872498989
3,0.10000000149011612,0.10000000149011612,0.0021091285161674023,0.06666667014360428,0.06666667014360428,0.0032367210369557142
4,0.4508475661277771,0.6231082677841187,0.007813169620931149,0.4172860085964203,0.6159955263137817,0.010291662998497486
5,0.13333334028720856,0.13333334028720856,0.003307763487100601,0.06666667014360428,0.06666667014360428,0.002631514798849821
6,0.46720758080482483,0.6249904632568359,0.007168709300458431,0.4165725111961365,0.6153842806816101,0.010238983668386936
7,0.13333334028720856,0.13333334028720856,0.012064114212989807,0.06666667014360428,0.06666667014360428,0.0012723385589197278
8,0.47889405488967896,0.6263645887374878,0.006718622054904699,0.4184268116950989,0.6141787767410278,0.010882941074669361
9,0.13333334028720856,0.13333334028720856,0.004595136269927025,0.06666667014360428,0.06666667014360428,0.0016158908838406205
