epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.24608711898326874,0.7101886868476868,0.009214594960212708,0.22624635696411133,0.5647785067558289,0.011353454552590847
1,0.1666666716337204,0.1666666716337204,0.015195352956652641,0.12144213169813156,0.1550760567188263,0.016018172726035118
2,0.3488689959049225,0.7396215200424194,0.006973205134272575,0.2221546173095703,0.5695008635520935,0.010816460475325584
3,0.1666666716337204,0.1666666716337204,0.008533887565135956,0.13278986513614655,0.15552248060703278,0.016766522079706192
4,0.3630054295063019,0.7482566237449646,0.0063565196469426155,0.2237718254327774,0.5762839913368225,0.012557841837406158
5,0.10000000149011612,0.10000000149011612,0.0027105207554996014,0.14143332839012146,0.156269833445549,0.01693568006157875
6,0.4184342920780182,0.7521177530288696,0.006042556371539831,0.22326698899269104,0.5674209594726562,0.01103141624480486
7,0.10000000149011612,0.10000000149011612,0.0012714695185422897,0.15039809048175812,0.15923942625522614,0.013788867741823196
8,0.4232155978679657,0.7572784423828125,0.005517936777323484,0.21803417801856995,0.5645235776901245,0.013178595341742039
9,0.10000000149011612,0.10000000149011612,0.0061729466542601585,0.12354923039674759,0.15366706252098083,0.026115797460079193
