epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.323356956243515,0.713015615940094,0.028477231040596962,0.3907583951950073,0.7239342927932739,0.027522150427103043
1,0.3009133040904999,0.4089752435684204,0.024568544700741768,0.34669461846351624,0.45436200499534607,0.02863219752907753
2,0.3791612684726715,0.7393048405647278,0.02464696206152439,0.39567095041275024,0.7261572480201721,0.026116766035556793
3,0.41325682401657104,0.556988000869751,0.028606120496988297,0.35918208956718445,0.46759504079818726,0.02942584827542305
4,0.3996518552303314,0.760388195514679,0.023640098050236702,0.40378537774086,0.7331381440162659,0.025422872975468636
5,0.3729911148548126,0.4369553327560425,0.024041200056672096,0.3764673173427582,0.47284194827079773,0.024646952748298645
6,0.41298606991767883,0.7606245875358582,0.022882718592882156,0.4045461118221283,0.729308009147644,0.026698866859078407
7,0.4089886248111725,0.5043437480926514,0.025765100494027138,0.3564580976963043,0.4665147662162781,0.026136955246329308
8,0.4350692331790924,0.7786969542503357,0.022061647847294807,0.40054208040237427,0.7283969521522522,0.026834696531295776
9,0.3368988037109375,0.4328085482120514,0.03365197777748108,0.3839796781539917,0.4764685034751892,0.025069693103432655
