tpr,fpr
0.0,0.0
0.0026407746272239,0.000157054245241
0.0058417135693136,0.0002833452878059
0.0102163301235028,0.0003983025188586
0.0150977620101896,0.0005181170977023
0.0196857744938515,0.0006217405172427
0.0237402971538317,0.0007269830527135
0.0279548667609165,0.0008370829359752
0.0325695537357624,0.0009407063555157
0.0367841233428472,0.001068616514011
0.0414254848088772,0.001180335513203
0.0452932860305689,0.001301769207977
0.0498012750406786,0.0014280602505419
0.0544959854890768,0.0015543512931069
0.0594841153404998,0.0016595938285777
0.064498919683107,0.0017648363640485
0.0682866974312465,0.0018781744791708
0.0729547333884606,0.0019915125942932
0.0772760009602816,0.0021210418687188
0.0819707114086798,0.0022392373316321
0.085651791192083,0.0023655283741971
0.0889861025900931,0.0024837238371104
0.0932006721971778,0.0026019193000238
0.0970151244365013,0.0027168765310765
0.1009896236229293,0.0028399293417808
0.1049907973005414,0.0029710777321366
0.1086452025927605,0.0030747011516771
0.1122195844114273,0.0031945157305208
0.1163541305449598,0.0033046156137825
0.120728747099149,0.003439002235999
0.124036384005975,0.0035685315104246
0.1265437861772786,0.003686726973338
0.1298780975752887,0.0038162562477635
0.1333991304115874,0.0039571193337014
0.1363333244418362,0.0040850294921966
0.1398276827869508,0.004233988157786
0.1429219237643042,0.0043764703596542
0.1467363760036277,0.0045270481411739
0.1502574088399264,0.004674387690833
0.1529782069407026,0.0048298228201437
0.1558590519885833,0.0049609712104996
0.1587132225452799,0.0050985960645768
0.1617541145402651,0.0052362209186539
0.1643948891674891,0.0054029898594769
0.1673024087065539,0.0055389955976237
0.1693563445277281,0.0056782395676312
0.1722105150844247,0.0058304364650813
0.1747179172557283,0.0059907289421829
0.1771452959534797,0.0061688316945181
0.1798660940542559,0.0063177903601075
0.1829870095227933,0.0064829401850001
0.1856544586412014,0.0066497091258231
0.1882685587772413,0.006821335414437
0.19048254154552,0.0069864852393296
0.1935234335405052,0.0071581115279435
0.1958974632558884,0.0073232613528361
0.1979247245858785,0.0074592670909829
0.2006988716690229,0.0076244169158755
0.2033129718050628,0.0078300446390262
0.2057936994851823,0.0080194812028736
0.2088079169889834,0.0082008221870694
0.211315319160287,0.0083886396349865
0.2139294192963269,0.0085699806191823
0.2161967510469737,0.0087464642555871
0.2184107338152524,0.0089375199353648
0.220918135986556,0.0091042888761878
