epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.39771148562431335,0.6108181476593018,0.010717530734837055,0.4065743684768677,0.6134834289550781,0.010970951989293098
1,0.10000000149011612,0.10000000149011612,0.00833311676979065,0.06666667014360428,0.06666667014360428,0.0029849649872630835
2,0.45054224133491516,0.6233023405075073,0.007870970293879509,0.40617913007736206,0.6113234162330627,0.011091423220932484
3,0.1666666716337204,0.1666666716337204,0.004294182639569044,0.06666667014360428,0.06666667014360428,0.0017857474740594625
4,0.47324228286743164,0.6256312131881714,0.007053561042994261,0.40556228160858154,0.6150493621826172,0.011566700413823128
5,0.1666666716337204,0.1666666716337204,0.009073670953512192,0.06666667014360428,0.06666667014360428,0.0016023155767470598
6,0.48321905732154846,0.6263554096221924,0.006703827530145645,0.40456753969192505,0.6130765080451965,0.011109414510428905
7,0.13333334028720856,0.13333334028720856,0.009193018078804016,0.06666667014360428,0.06666667014360428,0.0017059440724551678
8,0.5066775679588318,0.6274935603141785,0.006159404292702675,0.40537887811660767,0.6122421026229858,0.011914653703570366
9,0.20000000298023224,0.20000000298023224,0.008806000463664532,0.06666667014360428,0.06666667014360428,0.0019317006226629019
