epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.5786308646202087,0.9143158197402954,0.011212042532861233,0.512512743473053,0.8699184656143188,0.013957908377051353
1,0.29294976592063904,0.29778391122817993,0.007535558193922043,0.10000000149011612,0.10000000149011612,0.001214928226545453
2,0.6135435104370117,0.9188686609268188,0.009947162121534348,0.5110023617744446,0.871424674987793,0.015254024416208267
3,0.38168981671333313,0.39814814925193787,0.008594177663326263,0.10000000149011612,0.10000000149011612,0.0029441206716001034
4,0.6345986127853394,0.9206318259239197,0.009489571675658226,0.512573778629303,0.8721019625663757,0.014276253059506416
5,0.3343864381313324,0.3610328733921051,0.011704310774803162,0.10000000149011612,0.10000000149011612,0.0012900775764137506
6,0.6484304070472717,0.9206418395042419,0.009187326766550541,0.5139792561531067,0.8693045377731323,0.014166333712637424
7,0.3709545433521271,0.3900871276855469,0.010721667669713497,0.10000000149011612,0.10000000149011612,0.0013890971895307302
8,0.6639958620071411,0.9218643307685852,0.008972994051873684,0.515069842338562,0.8688119053840637,0.014899586327373981
9,0.3189069628715515,0.38947370648384094,0.008221879601478577,0.10000000149011612,0.10000000149011612,0.0018669243436306715
