epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.34669893980026245,0.8491207361221313,0.019240086898207664,0.3972938358783722,0.8431971669197083,0.018774108961224556
1,0.3183836340904236,0.485375314950943,0.042786605656147,0.10000000149011612,0.10000000149011612,0.006484423764050007
2,0.3934267461299896,0.8733282685279846,0.017078658565878868,0.4199771583080292,0.8496078252792358,0.017018258571624756
3,0.3868081271648407,0.4432678818702698,0.018548710271716118,0.10000000149011612,0.10000000149011612,0.003672224236652255
4,0.413514107465744,0.8774815201759338,0.01624922640621662,0.4344853162765503,0.8544521331787109,0.01619366742670536
5,0.30205264687538147,0.39777010679244995,0.02223404310643673,0.10000000149011612,0.10000000149011612,0.0018478712299838662
6,0.4337654411792755,0.8818119168281555,0.015544961206614971,0.4416704475879669,0.8569768667221069,0.016462745144963264
7,0.3286968171596527,0.3583763539791107,0.01080130971968174,0.10000000149011612,0.10000000149011612,0.002753240056335926
8,0.4505236744880676,0.8903244137763977,0.014993838965892792,0.45053863525390625,0.8602008819580078,0.017199194058775902
9,0.21671752631664276,0.2221643477678299,0.009908918291330338,0.10000000149011612,0.10000000149011612,0.002121926750987768
10,0.4603714942932129,0.8959068059921265,0.014543150551617146,0.4634261429309845,0.8594971299171448,0.01604948379099369
11,0.4476570188999176,0.4630185067653656,0.015991035848855972,0.10000000149011612,0.10000000149011612,0.0036459858529269695
12,0.4796746075153351,0.8952696323394775,0.014015166088938713,0.4613005220890045,0.860395073890686,0.01591508835554123
13,0.33985206484794617,0.3893176317214966,0.010661737993359566,0.10000000149011612,0.10000000149011612,0.005292739253491163
14,0.4901023805141449,0.901229739189148,0.013625354506075382,0.46860381960868835,0.8594932556152344,0.0177588053047657
15,0.37752941250801086,0.44491347670555115,0.019705880433321,0.10000000149011612,0.10000000149011612,0.004935276694595814
16,0.5052999258041382,0.9028516411781311,0.013253464363515377,0.4813457429409027,0.8617784380912781,0.014740466140210629
17,0.3220689594745636,0.3906387388706207,0.010401086881756783,0.10000000149011612,0.10000000149011612,0.004376237280666828
18,0.5180107951164246,0.9042471647262573,0.012902460061013699,0.47984015941619873,0.8615027666091919,0.016483481973409653
19,0.3896356523036957,0.428947389125824,0.010621652007102966,0.10000000149011612,0.10000000149011612,0.003192306961864233
20,0.5232836604118347,0.9064585566520691,0.01262517087161541,0.4907647669315338,0.8574142456054688,0.015281779691576958
21,0.37036147713661194,0.38954177498817444,0.01832105964422226,0.10000000149011612,0.10000000149011612,0.0035338555462658405
