epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.04719174653291702,0.15318627655506134,0.009242544881999493,0.02539200335741043,0.060305189341306686,0.021014289930462837
1,0.05627791956067085,0.08654846996068954,0.013691048137843609,0.0,0.0,0.0026333662681281567
2,0.12507876753807068,0.16095943748950958,0.0050863842479884624,0.025158697739243507,0.05761748179793358,0.019781609997153282
3,0.02161668799817562,0.049103595316410065,0.006902928464114666,0.0,0.0,0.0059135546907782555
4,0.14703090488910675,0.16383695602416992,0.0033047792967408895,0.047627005726099014,0.06392011791467667,0.012290451675653458
5,0.09578435868024826,0.09873737394809723,0.002111030975356698,0.0,0.0,0.002093566581606865
6,0.1506795585155487,0.16288326680660248,0.0031051889527589083,0.023676427081227303,0.06384968757629395,0.012745372951030731
7,0.03333333507180214,0.03333333507180214,0.0014269991079345345,0.0,0.0,0.008192403241991997
8,0.1627073585987091,0.1662175953388214,0.0016787768108770251,0.04264996945858002,0.07076729089021683,0.008678409270942211
9,0.07071304321289062,0.09134615212678909,0.003593174275010824,0.0,0.0,0.003398692235350609
10,0.09530346840620041,0.0996023416519165,0.0014531920896843076,0.032978400588035583,0.07068686187267303,0.008753123693168163
11,0.1666666716337204,0.1666666567325592,0.0010943429078906775,0.0,0.0,0.003230406902730465
12,0.16489480435848236,0.16628234088420868,0.00129392696544528,0.03460671752691269,0.0713953822851181,0.008280294947326183
13,0.10000000149011612,0.09999999403953552,0.0017461329698562622,0.0,0.0,0.0025156126357614994
14,0.16400830447673798,0.16645421087741852,0.00100884644780308,0.04439582675695419,0.06953365355730057,0.007837400771677494
15,0.10000000149011612,0.09999999403953552,0.0006601561908610165,0.0,0.0,0.0018025689059868455
16,0.16610193252563477,0.1665743887424469,0.0008951404015533626,0.03367234021425247,0.07118498533964157,0.007611466106027365
17,0.06666667014360428,0.06666667014360428,0.0005785919493064284,0.0,0.0,0.001076093059964478
