epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.41552671790122986,0.7614282965660095,0.02354424260556698,0.4147273898124695,0.7361196875572205,0.025244874879717827
1,0.4724254012107849,0.5949992537498474,0.03254939243197441,0.36350005865097046,0.4571243226528168,0.025226930156350136
2,0.48975473642349243,0.787304162979126,0.01970629021525383,0.4205089211463928,0.7356226444244385,0.0254003144800663
3,0.3920816481113434,0.4189637005329132,0.018801389262080193,0.3913730978965759,0.4702635705471039,0.023840824142098427
4,0.516534686088562,0.7957189679145813,0.018536211922764778,0.42471998929977417,0.7369431257247925,0.025171834975481033
5,0.3640771210193634,0.43789616227149963,0.024079903960227966,0.34446170926094055,0.4586830139160156,0.02530224621295929
6,0.5385092496871948,0.7994185090065002,0.017519846558570862,0.42555686831474304,0.7360745072364807,0.025410007685422897
7,0.42612016201019287,0.45879632234573364,0.015722893178462982,0.35267847776412964,0.4654499590396881,0.026147864758968353
8,0.550478994846344,0.8074648976325989,0.016739748418331146,0.41946807503700256,0.7330478429794312,0.026931457221508026
9,0.33616921305656433,0.4221677780151367,0.013723834417760372,0.3766249716281891,0.44713205099105835,0.026924792677164078
