epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.243732750415802,0.7205407619476318,0.008986322209239006,0.2229623645544052,0.5616335272789001,0.010654204525053501
1,0.1666666716337204,0.1666666716337204,0.003767128102481365,0.13332286477088928,0.15923942625522614,0.014092464931309223
2,0.3308802843093872,0.7458881735801697,0.006571474485099316,0.226671501994133,0.5621653199195862,0.010667920112609863
3,0.13963565230369568,0.15714286267757416,0.01051411684602499,0.15193471312522888,0.16087301075458527,0.013288171030580997
4,0.4185112714767456,0.7544368505477905,0.005893256515264511,0.22193221747875214,0.5638738870620728,0.013209085911512375
5,0.1666666716337204,0.1666666567325592,0.01133281085640192,0.13718360662460327,0.15849536657333374,0.017415743321180344
6,0.4669138491153717,0.7580626010894775,0.005341278854757547,0.22470614314079285,0.5615158677101135,0.01258475799113512
7,0.0,0.0,0.0046171750873327255,0.1450500637292862,0.16132275760173798,0.011958573013544083
8,0.49152570962905884,0.7584494352340698,0.004995870869606733,0.2213643491268158,0.5586584806442261,0.012408026494085789
9,0.12117855995893478,0.12222221493721008,0.01641635224223137,0.15275169909000397,0.16206349432468414,0.013476015068590641
