epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.3884612023830414,0.7577070593833923,0.024723505601286888,0.4133310616016388,0.7352846264839172,0.025620881468057632
1,0.28792673349380493,0.4011169672012329,0.02475215494632721,0.3078627586364746,0.44685426354408264,0.02649904228746891
2,0.4478314518928528,0.7773464322090149,0.021272853016853333,0.4175247550010681,0.735403299331665,0.02531811222434044
3,0.4269448518753052,0.4815293550491333,0.027132932096719742,0.3669605553150177,0.4619391858577728,0.025028754025697708
4,0.4727940559387207,0.7854803800582886,0.020219627767801285,0.4213026165962219,0.7368818521499634,0.02599749155342579
5,0.40221914649009705,0.5221924781799316,0.026803841814398766,0.3473731279373169,0.4608512222766876,0.02287917584180832
6,0.4967828094959259,0.7950518727302551,0.01934655010700226,0.41814514994621277,0.7328616380691528,0.02580534853041172
7,0.3682571351528168,0.42302367091178894,0.017559286206960678,0.363718718290329,0.46791908144950867,0.023405656218528748
8,0.5114771723747253,0.7991020679473877,0.018574098125100136,0.41880741715431213,0.7349036931991577,0.0265396349132061
9,0.28439050912857056,0.3726295530796051,0.020230500027537346,0.38411930203437805,0.46540367603302,0.024276580661535263
