,fpr,tpr
0,0.0,0.0
1,0.0,0.0002745241581259151
2,0.0,0.007961200585651538
3,5.037732617303604e-06,0.007961200585651538
4,5.037732617303604e-06,0.01061493411420205
5,1.0075465234607208e-05,0.01061493411420205
6,1.0075465234607208e-05,0.03120424597364568
7,1.0075465234607208e-05,0.03138726207906296
8,1.0075465234607208e-05,0.05856515373352855
9,1.0075465234607208e-05,0.058748169838945825
10,1.0075465234607208e-05,0.0832723279648609
11,1.0075465234607208e-05,0.08345534407027819
12,1.0075465234607208e-05,0.09361273792093704
13,1.0075465234607208e-05,0.09379575402635432
14,1.0075465234607208e-05,0.10669838945827233
15,1.0075465234607208e-05,0.10688140556368961
16,1.0075465234607208e-05,0.10807101024890191
17,1.0075465234607208e-05,0.10825402635431917
18,1.0075465234607208e-05,0.11337847730600292
19,1.0075465234607208e-05,0.1135614934114202
20,1.0075465234607208e-05,0.11511713030746706
21,1.0075465234607208e-05,0.11530014641288433
22,1.0075465234607208e-05,0.13698755490483164
23,1.5113197851910811e-05,0.13698755490483164
24,1.5113197851910811e-05,0.15830893118594436
25,2.0150930469214415e-05,0.15830893118594436
26,2.0150930469214415e-05,0.21678257686676428
27,2.0150930469214415e-05,0.21696559297218154
28,2.0150930469214415e-05,0.24386896046852122
29,2.518866308651802e-05,0.24386896046852122
30,2.518866308651802e-05,0.25988286969253294
31,3.0226395703821623e-05,0.25988286969253294
32,3.0226395703821623e-05,0.2695827232796486
33,3.526412832112523e-05,0.2695827232796486
34,3.526412832112523e-05,0.26967423133235724
35,4.030186093842883e-05,0.26967423133235724
36,4.030186093842883e-05,0.28358345534407026
37,4.533959355573244e-05,0.28358345534407026
38,4.533959355573244e-05,0.28989751098096633
39,5.037732617303604e-05,0.28989751098096633
40,5.037732617303604e-05,0.3070095168374817
41,5.5415058790339646e-05,0.3070095168374817
42,5.5415058790339646e-05,0.3106698389458272
43,5.5415058790339646e-05,0.3108528550512445
44,5.5415058790339646e-05,0.31240849194729137
45,6.0452791407643246e-05,0.31240849194729137
46,6.0452791407643246e-05,0.31643484626647145
47,6.549052402494685e-05,0.31643484626647145
48,6.549052402494685e-05,0.31899707174231334
49,7.052825664225046e-05,0.31899707174231334
50,7.052825664225046e-05,0.3267752562225476
51,7.556598925955406e-05,0.3267752562225476
52,7.556598925955406e-05,0.3295204978038067
53,8.060372187685766e-05,0.3295204978038067
54,8.060372187685766e-05,0.3530380673499268
55,8.564145449416126e-05,0.3530380673499268
56,8.564145449416126e-05,0.3560578330893119
57,9.067918711146488e-05,0.3560578330893119
58,9.067918711146488e-05,0.36099926793557835
59,9.571691972876848e-05,0.36099926793557835
60,9.571691972876848e-05,0.3661237188872621
61,0.00010075465234607208,0.3661237188872621
62,0.00010075465234607208,0.36694729136163984
63,0.00010579238496337569,0.36694729136163984
64,0.00010579238496337569,0.36731332357247437
65,0.00011083011758067929,0.36731332357247437
66,0.00011083011758067929,0.36767935578330896
67,0.00011586785019798289,0.36767935578330896
68,0.00011586785019798289,0.376006588579795
69,0.00012090558281528649,0.376006588579795
70,0.00012090558281528649,0.3810395314787701
71,0.0001259433154325901,0.3810395314787701
72,0.0001259433154325901,0.381314055636896
73,0.0001309810480498937,0.381314055636896
74,0.0001309810480498937,0.38460834553440704
75,0.00013601878066719732,0.38460834553440704
76,0.00013601878066719732,0.38488286969253294
77,0.00014105651328450092,0.38488286969253294
78,0.00014105651328450092,0.3857064421669107
79,0.00014609424590180452,0.3857064421669107
80,0.00014609424590180452,0.387902635431918
81,0.00015113197851910812,0.387902635431918
82,0.00015113197851910812,0.38799414348462663
83,0.00015616971113641172,0.38799414348462663
84,0.00015616971113641172,0.39064787701317716
85,0.00016120744375371532,0.39064787701317716
86,0.00016120744375371532,0.39183748169838944
87,0.00016624517637101892,0.39183748169838944
88,0.00016624517637101892,0.39229502196193267
89,0.00017128290898832252,0.39229502196193267
90,0.00017128290898832252,0.39256954612005857
91,0.00017632064160562615,0.39256954612005857
92,0.00017632064160562615,0.39412518301610544
93,0.00018135837422292975,0.39412518301610544
94,0.00018135837422292975,0.3942166910688141
95,0.00018639610684023335,0.3942166910688141
96,0.00018639610684023335,0.39632137628111275
97,0.00019143383945753695,0.39632137628111275
98,0.00019143383945753695,0.3983345534407028
99,0.00019647157207484055,0.3983345534407028
100,0.00019647157207484055,0.39915812591508054
101,0.00020150930469214415,0.39915812591508054
102,0.00020150930469214415,0.3996156661786237
103,0.00020654703730944775,0.3996156661786237
104,0.00020654703730944775,0.4015373352855051
105,0.00021158476992675138,0.4015373352855051
106,0.00021158476992675138,0.4062042459736457
107,0.00021662250254405498,0.4062042459736457
108,0.00021662250254405498,0.4074853587115666
109,0.00022166023516135858,0.4074853587115666
110,0.00022166023516135858,0.41279282576866766
111,0.00022669796777866218,0.41279282576866766
112,0.00022669796777866218,0.41334187408491946
113,0.00023173570039596578,0.41334187408491946
114,0.00023173570039596578,0.4136163982430454
115,0.00023677343301326938,0.4136163982430454
116,0.00023677343301326938,0.41398243045387995
117,0.00024181116563057298,0.41398243045387995
