tpr,fpr
0.0,0.0
0.0021072848035423,0.0001602924771016
0.0053615727280002,0.0002979173311788
0.0081090453199605,0.0004371613011863
0.0109632158766571,0.0005488803003783
0.0142975272746672,0.0006913625022465
0.0170983488489957,0.0008500358634178
0.0199258449145082,0.0010006136449375
0.0232868308037024,0.0011333811512238
0.0262743738163194,0.0012904353964648
0.029448638267225,0.0014264411346116
0.0321160873856331,0.0015575895249675
0.0348368854864093,0.0017292158135814
0.0374509856224492,0.0018830318269618
0.0405452265998026,0.0020352287244118
0.0431059777534743,0.0021841873900013
0.0462535677131958,0.0023331460555907
0.048627597428579,0.0024740091415285
0.0511083251086985,0.0026164913433966
0.0538824721918429,0.0027719264727073
0.0566566192749873,0.0029241233701574
0.059217370428659,0.003084415847259
0.0618314705646989,0.0032544230199426
0.0646856411213956,0.0034130963811139
0.0672197177838832,0.0035911991334491
0.0698604924111072,0.0037353004512476
0.0725546160206994,0.0039004502761402
0.0753554375950278,0.0040882677240573
0.0779428632398837,0.0042598940126712
0.0805836378671076,0.0044218056057031
0.0831443890207794,0.0046015274739686
0.0855717677185307,0.0047618199510703
0.0878924484515457,0.0049431609352661
0.0902398036757448,0.0051293592672528
0.0930672997412574,0.0053042237877274
0.0956280508949291,0.0054871838878535
0.0981087785750486,0.0056604292923977
0.1002427378697751,0.0058547232040361
0.1026701165675264,0.0060376833041622
0.1050174717917255,0.0062206434042883
0.1072047800688201,0.0064068417362751
0.1094187628370988,0.0066480900098927
0.1116060711141935,0.0068715280082769
0.1138734028648403,0.00709010865887
0.116407479527328,0.0073005937298116
0.1187815092427111,0.0075207934963351
0.1210755154845421,0.0077086109442522
0.1235295686734775,0.0079061430877512
0.1255301555122836,0.0080955796515986
0.1275574168422737,0.0083060647225401
0.1296113526634479,0.0085003586341785
0.1318520099229107,0.0087059863573291
0.1336925498146123,0.0088970420371068
0.1356931366534183,0.0090978124124665
0.1378270959481448,0.0093115357152687
0.1396142868574782,0.0095349737136528
0.1416415481874683,0.0097648881757582
0.1435621115527221,0.009955943855536
0.1459628157592894,0.0101583333468259
0.1479634025980954,0.0103688184177675
0.1497772679986129,0.010543682938242
0.151804529328603,0.0107590253569745
0.1535650457467524,0.0110310368332682
0.1554055856384539,0.0112253307449066
0.1575128704419963,0.0114180055406147
0.1597802021926431,0.0116284906115562
0.1618874869961855,0.0118600241895919
0.1639947717997279,0.0121174636225128
0.1660753821120862,0.0123441398527575
0.1680759689508922,0.0125513866918385
0.1701299047720664,0.0127732055742923
0.1719437701725839,0.0130371214709344
0.1743444743791512,0.0133253241065313
0.1763984102003254,0.0136070502784069
0.1783456480567633,0.0138855382184219
0.1802928859132012,0.014113833564597
0.1827736135933207,0.0143842259249604
0.1849075728880471,0.01463518889416
0.1869348342180373,0.0148715798199866
0.1889087465656592,0.0151031133980224
0.1909093334044653,0.0153637910628038
0.1929899437168236,0.0156082775682821
0.1952039264851023,0.0158122861755024
0.1975246072181173,0.0160551535650504
0.1992051001627144,0.0162834489112254
0.2012323614927045,0.0166056529813591
0.2032596228226946,0.0168517586027677
0.2052068606791325,0.0171642479773194
0.2072074475179386,0.017405496250937
0.2091546853743764,0.0176208386696695
0.210995225266078,0.0178944692618936
0.2128624396489637,0.0181389557673719
0.2148096775054015,0.0183915378525017
0.2169703112913121,0.0186943125314715
0.21891754914775,0.0190553753839328
0.220571367601163,0.0193743412222058
0.2229187228253621,0.0197014026401304
0.2244925178052228,0.0200883713474768
0.2263597321881085,0.020383050446795
0.2282269465709941,0.0206825868939041
0.2299874629891435,0.020980504225083
0.2318546773720291,0.0212687068606799
0.2334551468430739,0.0215909109308135
0.2351089652964869,0.0219163532328078
0.2366560857851636,0.0222855116649207
0.2384699511856811,0.0226611465607548
0.2403104910773827,0.0230303049928677
0.2419643095307957,0.023315269396604
0.2436181279842087,0.0236925234083685
0.2452452719464376,0.023988821623617
0.2469524393822187,0.0243191212734022
0.2487129558003681,0.0246542782709784
0.2504201232361492,0.0249586720658785
0.2521006161807463,0.0252614467448483
0.2537544346341593,0.0256111757857974
0.2553549041052042,0.0260386223914018
0.2570087225586172,0.0263867323164205
0.258609192029662,0.0268141789220249
0.2601829870095228,0.0271881947019288
0.2618634799541198,0.027635070698697
0.2633839259516125,0.0280107055945312
0.2651177678785777,0.0282908126504765
0.2666915628584385,0.0287652136180602
0.2684520792765878,0.0291311338183125
0.2699725252740804,0.0296071539018265
0.2716263437274934,0.0299925034932426
0.2733601856544586,0.0304021398236135
0.2748806316519512,0.0308295864292179
0.2766678225612846,0.0312262698321462
0.2782149430499613,0.0316148576554229
0.2798687615033743,0.0320180175220725
0.2813625330096828,0.0324956567215169
0.2829096534983595,0.0328891018925846
0.2844834484782202,0.0332744514840007
0.2861639414228173,0.0336792304665806
0.2878711088585985,0.0342378254625409
0.2892848568913548,0.0347899439947799
0.2909653498359519,0.0353307287155067
0.2925124703246285,0.0358213208423936
0.2941396142868575,0.0362908644621863
0.2955533623196137,0.0368478403422163
0.2971538317906586,0.0372801442956117
0.2986742777881512,0.0378031187411049
0.3001413748032756,0.0382775197086886
0.3015817973272159,0.0388652587913947
0.3031555923070767,0.0393623273820028
0.3046226893222011,0.039935494421336
0.3060897863373256,0.0404698026783415
0.3074768598788978,0.0410996387752359
0.30886393342047,0.0415869926702621
0.3104377284003307,0.04208244214494
0.3118781509242711,0.0428061869657929
0.3134786203953159,0.0433064937882617
0.3149723919016244,0.0438569932045704
0.3166528848462215,0.0444301602439036
0.3180399583877937,0.0451231418620804
0.31945370642055,0.0456817368580407
0.3209741524180426,0.0461966157238824
0.322414574941983,0.0468037841977523
0.3237749739923711,0.0475275290186052
0.3251887220251274,0.0481654606951512
0.3266024700578836,0.0487434850822753
0.3280162180906399,0.0493215094693995
0.3295099895969484,0.0501407821301413
0.3309504121208887,0.0507074727057532
0.3323108111712769,0.0514749336567247
0.3337512336952172,0.0520901977102462
0.335325028675078,0.0527799410965624
0.3368188001813865,0.0534162536571781
0.3382058737229587,0.0541480940576826
0.3395662727733468,0.0547811683864376
0.340953346314919,0.0554191000629836
0.3424471178212275,0.0559809332908045
0.3439408893275361,0.056631817894793
0.3453279628691083,0.0572260334412204
0.3467417109018645,0.0579643503054462
0.3480220864787004,0.0586816186625778
0.3494358345114567,0.0593810767444759
0.3508229080530289,0.0601177744927714
0.3522633305769692,0.0609192368782797
0.3537037531009096,0.0616122184964565
0.3549841286777455,0.0624622543598744
0.3563978767105017,0.0630661846018836
0.3577849502520739,0.0636976398147083
0.3591720237936461,0.0644845301568437
0.3605590973352183,0.0654900011495723
0.3619461708767905,0.0662914635350805
0.3634132678919149,0.0673503653535096
0.3649870628717757,0.0681000160292477
0.3664008109045319,0.0688901446032437
0.3676811864813679,0.0697417995825919
0.3692283069700445,0.070400779766232
0.3705353570380645,0.0711569069056913
0.3720024540531889,0.0720862794496948
0.3733895275947611,0.0730350813848622
0.3748566246098855,0.0737458732782726
0.3761103256955374,0.0745295253885473
0.3775240737282936,0.0754378494254567
0.3788311237963135,0.0762215015357314
0.3800581503907813,0.0769679139796088
0.3814185494411694,0.0777402322783713
0.3827522740003734,0.0786825577498174
0.3841393475419456,0.0794483995848586
0.3853663741364133,0.0802029076083876
0.3867534476779855,0.0809557965159863
0.3880871722371896,0.0818511676254531
0.3894742457787618,0.0826931079092194
0.3907012723732295,0.0835156188018218
0.3920083224412494,0.0842685077094205
0.393208674544533,0.0852998845570341
0.3944890501213689,0.0861790645071977
0.3956627277334685,0.0869967180520092
0.396836405345568,0.0878823744658941
0.3982768278695084,0.0885899281274438
0.3996105524287124,0.0896990225397128
0.4009176024967323,0.0907692581696542
0.4023313505294886,0.0914962412223677
0.4035850516151404,0.0923025609556669
0.4049187761743444,0.093361462774096
0.4063058497159166,0.0943426470278698
0.4076929232574888,0.0953950723825776
0.4089999733255088,0.0962645376371593
0.4100936274640561,0.0973946805565225
0.4114540265144442,0.0985912072290288
0.4127344020912801,0.0994153372375615
0.4139614286857478,0.1003479480134257
0.4152151297713996,0.1011316001237004
0.4164688308570514,0.1019330625092087
0.4178292299074395,0.1028122424593723
0.4190829309930913,0.1039326706831535
0.4202832830963749,0.1050887194574018
0.4216170076555789,0.1059873287987293
0.422950732214783,0.1071401393411169
0.424257782282803,0.1079399826106949
0.4254314598949025,0.1088661169228377
0.4267118354717383,0.1099201613934759
0.4280188855397583,0.1108641059808523
0.4293526100989623,0.1116785212938031
0.4306863346581664,0.1126823731706013
0.4318333377790818,0.1136748912358873
0.4331670623382859,0.1144034934045312
0.4343674144415695,0.1153911541220262
0.4359145349302462,0.1161926165075345
0.4371415615247139,0.11708151115328
0.4385286350662861,0.1180238366247261
0.439809010643122,0.1188560622129105
0.4409560137640374,0.119659143714349
0.4421563658673211,0.1206273750406802
0.4433033689882365,0.1218433311043504
0.4445037210915202,0.122839087401497
0.4458107711595401,0.1235644513382802
0.4470644722451919,0.1245942090699636
0.4483181733308437,0.1255592021644341
0.4496518978900477,0.1263946659844791
0.4509055989756995,0.1274082325568593
0.4522659980260876,0.1285578048673863
0.4534396756381872,0.1295859434831393
0.4545600042679186,0.1305120777952822
0.4558403798447544,0.1315029767446379
0.4569607084744858,0.1325651167949276
0.4581610605777694,0.1334669643681157
0.4593080636986849,0.1344627206652623
0.4606684627490731,0.1355863871209042
0.4620555362906453,0.1367570079385254
0.463309237376297,0.1379632493066136
0.4644829149883966,0.1389233850532932
0.4658166395476006,0.1397701826848504
0.4670970151244365,0.1408242271554885
0.4683240417189042,0.1421033287404411
0.4696577662781082,0.1427380221851265
0.4708314438902078,0.1440527443205461
0.4719250980287551,0.1450193565309469
0.4731787991144069,0.1461154980157734
0.4744325002000586,0.1470740146465227
0.4756328523033423,0.1481393929286731
0.4768865533889941,0.1492242006019873
0.4779268585451732,0.1500774746972658
0.4792339086131932,0.1510716118784821
0.4803809117341087,0.1521353710447021
0.48150124036384,0.1530420759656812
0.4827816159406759,0.1542547937974906
0.4840619915175118,0.155244073630916
0.4850222732001387,0.1563191666086483
0.4862492997946064,0.1571206289941566
0.487422977406706,0.158145529378049
0.4884899570540691,0.1592206223557813
0.4897703326309051,0.1603701946663083
0.4911040571901091,0.1612509937324022
0.4922243858198404,0.1623698028402531
0.49339806343194,0.1635436618897349
0.4946250900264077,0.1644714153178081
0.4957720931473232,0.1653457379201808
0.4969457707594227,0.1664969293466381
0.4979594014244178,0.1675817370199523
0.4989463575982288,0.1688203607066469
0.5001200352103283,0.1701545122332304
0.5012403638400598,0.1712992271959664
0.502307343487423,0.1722464100152035
0.5034810210995225,0.1735837997736476
0.504601349729254,0.1748758542860427
0.5056950038678012,0.175789035670743
0.5069753794446371,0.1768706051121966
0.5082290805302889,0.1779084584235316
0.5094561071247566,0.1791001277482469
0.5107098082104083,0.1801687442622579
0.5119901837872443,0.1813231739205759
0.5129771399610552,0.1825099858975002
0.514230841046707,0.1836109847301176
0.5152978206940703,0.1845403572741212
0.5163914748326176,0.1854794445137066
0.517538477953533,0.1863246230293335
0.5187388300568166,0.1874272409778812
0.519832484195364,0.1884942383759619
0.520846114860359,0.1895320916872969
0.5219664434900905,0.1905715641145621
0.5229800741550855,0.1916677055993886
0.5240737282936327,0.1928108014461943
0.525140707940996,0.193796843047759
0.5263410600442796,0.1948055522723482
0.5274080396916428,0.1957964512217039
0.528448344847822,0.1969865014304889
0.5295419989863693,0.1984550395792889
0.5308757235455733,0.1993746974277105
0.5319960521753048,0.2005744623320774
0.5330096828402998,0.2014552613981713
0.5343167329083198,0.202648549838817
0.535410387046867,0.2037657398307376
0.5365840646589666,0.2046481580127618
0.5376510443063298,0.205621246686884
0.5387180239536931,0.2067449131425259
0.5397316546186881,0.2078540075547949
0.5407986342660513,0.2090116754449735
0.5418656139134146,0.2103555416671389
0.5430126170343301,0.2116977887733739
0.5442129691376137,0.2128004067219217
0.5450665528555043,0.2139694084236125
0.5462135559764197,0.2151788880235614
0.5473338846061512,0.2162847442039697
0.5485075622182507,0.2172335461391371
0.5497079143215343,0.218357212594779
0.5507482194777135,0.2195699304265884
0.5520552695457334,0.2206094028538537
0.5533889941049375,0.2216828767156557
0.5544292992611166,0.2228454019536253
0.555576302382032,0.2238201097436777
0.5565632585558431,0.2248935836054797
0.5576569126943903,0.2260836338142647
0.5585905198858332,0.2272299678929311
0.5597908719891168,0.2283552534645033
0.5607244791805597,0.2292392907624579
0.5617381098455547,0.2302350470596045
0.5626983915281816,0.231397572297574
0.563818720157913,0.2326799121143873
0.5649657232788284,0.2337161463097919
0.5660860519085599,0.2349547699964865
0.5672063805382912,0.2361464393212018
0.5681399877297341,0.2369268531996159
0.5692869908506495,0.2380893784375855
0.5703272960068286,0.2392179022410183
0.571420950145376,0.2403367113488693
0.5723012083544506,0.2414700925000931
0.5733415135106298,0.2426131883468988
0.5742751207020727,0.2435425608909023
0.5753154258582518,0.2447034670129416
0.576409079996799,0.2460036171049883
0.5775827576088987,0.2474834890653005
0.5786497372562618,0.2485019129854716
0.5796900424124409,0.2496595808756502
0.5808903945157247,0.2508739178233901
0.5819573741630878,0.2517304301505292
0.5828376323721625,0.2527958084326795
0.5838779375283416,0.2537008942377283
0.5848915681933368,0.255086857474082
0.5859051988583318,0.2560405167570403
0.586998852996879,0.2573196183419929
0.5879057856971378,0.2586472934048551
0.5888927418709489,0.2597806745560789
0.589959721518312,0.2610241555905644
0.5908666542185708,0.2621769661329521
0.5918802848835658,0.2633864457329009
0.592947264530929,0.2646169738399439
0.5939875696871082,0.2656499698034879
0.5950812238256555,0.2665793423474914
0.5962015524553869,0.2677807263677886
0.597215183120382,0.2689788721562252
0.5982821627677452,0.2705737013475902
0.599215769959188,0.2718382308891699
0.6004427965536557,0.2731885735750565
0.601509776201019,0.2742879532917436
0.6025500813571981,0.2753581889216849
0.6036170610045614,0.276381470189647
0.6046573661607405,0.2774662778629612
0.6057510202992878,0.2787032824337255
0.606791325455467,0.2799532399319324
0.6078849795940142,0.2812015783142089
0.6089786337325616,0.2822896242193837
0.610125636853477,0.283759781484114
0.6111659420096561,0.2850939330106975
0.612099549201099,0.2865721858550794
0.6132999013043826,0.2877816654550282
0.6142601829870096,0.2891757242710335
0.6152738136520046,0.2904969228701744
0.6163141188081838,0.2914505821531327
0.6173277494731788,0.2927523513611098
0.6183413801381739,0.2941091705107177
0.6195684067326416,0.2952587428212447
0.6203152924857959,0.2969426233887772
0.6212222251860545,0.2979982869753457
0.6222625303422338,0.2993162473426259
0.6233828589719651,0.3004237226389646
0.624316466163408,0.3014502421387874
0.625330096828403,0.3025674321307079
0.626317053002214,0.303788245542169
0.6273573581583931,0.3049491516642083
0.6283976633145723,0.3063075899297465
0.6294646429619355,0.3077113634413337
0.630291552188642,0.3089046518819794
0.6314118808183734,0.3099716492800601
0.6322387900450799,0.3113041816907132
0.6331723972365227,0.3129427270121968
0.6340526554455974,0.3141586830758669
0.6350396116194084,0.315329303893488
0.6358931953372989,0.316686123043096
0.6368534770199259,0.3178664585562991
0.6378137587025527,0.3190500323013628
0.6387740403851796,0.3202643692491026
0.6398143455413589,0.3214884208924243
0.6407746272239857,0.3228274297667987
0.6419483048360852,0.3240401475986082
0.6430953079570008,0.3254147770234497
0.6441089386219958,0.3268590284332948
0.6450692203046227,0.3279001199764904
0.6460561764784337,0.3291695068658611
0.6469897836698765,0.3303757482339493
0.6479233908613193,0.3315900851816891
0.6488569980527621,0.3331573894022386
0.649817279735389,0.3347020259997636
0.6508842593827523,0.3361495156414694
0.6519245645389314,0.3373897584440943
0.6530448931686628,0.3383741809297287
0.654111872816026,0.3396565207465419
0.655072154498653,0.341084580997084
0.6560591106724639,0.3424041604802945
0.6570193923550909,0.3437172634997838
0.6579529995465336,0.3449834121572939
0.6588065832644242,0.3461605094386363
0.6598468884206034,0.3474865653855681
0.6608071701032303,0.3485908024500462
0.6616607538211209,0.3497517085720855
0.6626477099949318,0.3507183207824863
0.6637413641334792,0.3520848546276762
0.6648616927632105,0.3531340417505234
0.6658486489370216,0.3545621020010653
0.6669156285843848,0.3557829154125264
0.6678759102670117,0.3570344920266636
0.6689428899143749,0.3580982511928837
0.669983195070554,0.3592802058220171
0.6707834298060764,0.3606289293919734
0.671930432926992,0.3616376386165625
0.6730240870655392,0.3628568329120933
0.6740377177305343,0.3641521256563491
0.6750513483955294,0.3653292229376915
0.6760383045693403,0.3664966055234521
0.6771586331990718,0.3679165701943425
0.6781722638640668,0.3692215776341802
0.6790525220731415,0.370309623539355
0.6800928272293206,0.3714948164003491
0.6811864813678679,0.3728937325641453
0.6819867161033903,0.3744545603209735
0.6829203232948331,0.3757611868767415
0.6837472325215397,0.3769010444916866
0.6847075142041665,0.378321009162577
0.6856411213956094,0.3796292548342754
0.6865747285870522,0.3807237772031715
0.6876417082344154,0.3823687989883764
0.6885753154258583,0.3833758890970352
0.6893222011790126,0.3846031789722176
0.6904158553175598,0.3858385644270515
0.6914028114913708,0.3868213677967556
0.6925498146122863,0.3886266820590621
0.6934834218037291,0.3899754056290184
0.694443703486356,0.3913338438945567
0.6955106831337192,0.3924898926688049
0.6963375923604257,0.3936588943704958
0.6974045720077889,0.3949606635784728
0.6982581557256795,0.3962219548881919
0.699378484355411,0.397518866748378
0.700392115020406,0.3988416844634492
0.7012456987382966,0.4002746020617822
0.7022059804209235,0.401888860644311
0.7031395876123663,0.4034577839807908
0.7040998692949932,0.4046802165081822
0.7050068019952519,0.4061131341065152
0.706047107151431,0.4073889974596071
0.7069540398516898,0.4087830562756124
0.7079676705166849,0.4103697898873257
0.7087412307610232,0.411728228152864
0.7097015124436501,0.4132194339246884
0.7107684920910133,0.4147527367107012
0.7117020992824562,0.4158747840504128
0.7124756595267945,0.4177740070366778
0.713275894262317,0.4189964395640692
0.7140494545066552,0.4201848706569239
0.7149297127157299,0.4214834016330403
0.7159700178719091,0.4226815474214769
0.7169836485369041,0.4237954991815369
0.7179439302195311,0.4247475393485649
0.7188508629197898,0.4260363556290994
0.7196244231641281,0.4272458352290482
0.720558030355571,0.4285476044370253
0.7213582650910934,0.4299805220353582
0.7222118488089839,0.4311058076069304
0.7232254794739791,0.4322505225696665
0.7243191336125263,0.4337158224866058
0.725199391821601,0.4346290038713062
0.7259462775747553,0.4362400242219743
0.7269065592573821,0.4375693184007668
0.727840166448825,0.4387642259573427
0.7287470991490838,0.4400400893104347
0.7297073808317106,0.4412155674758468
0.7304542665848649,0.4425140984519632
0.7316012697057803,0.4439097763838989
0.7324015044413028,0.4454204115468871
0.7333351116327456,0.4466104617556721
0.7342953933153725,0.447896039804346
0.7352823494891835,0.4493257191708183
0.7361626076982581,0.4507602558850816
0.7369895169249646,0.4519146855433996
0.7379764730987757,0.4530286373034595
0.7388033823254821,0.454560320973542
0.7396302915521886,0.4561648648604888
0.7406972711995519,0.4573921547356712
0.7416042038998106,0.4587554503490004
0.7425111366000694,0.4600086460790679
0.7433380458267759,0.4611549801577342
0.7441382805622982,0.4623094098160522
0.7450985622449252,0.4638896669640442
0.7460855184187362,0.465316108098656
0.747019125610179,0.4666162581907027
0.7478460348368855,0.4679115509349585
0.748672944063592,0.4689056881161748
0.7496065512550348,0.4706089980748711
0.7505401584464776,0.4719901039634339
0.7514470911467364,0.4732141556067556
0.7521939768998906,0.4743572514535613
0.7530475606177812,0.4753384357073351
0.7539011443356718,0.47657867850996
0.7546747045800102,0.4780990283685302
0.7555549627890848,0.4795497562420966
0.7565419189628958,0.4812303985777685
0.7575022006455226,0.4823913046998078
0.7584358078369655,0.4837821252839525
0.7592893915548561,0.4855356278364887
0.7600096028168263,0.4869620689711004
0.7608365120435328,0.4884241306561791
0.7616100722878711,0.489790664501369
0.7624369815145776,0.4911264351438827
0.7631838672677319,0.4924962072209332
