epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.20430056750774384,0.6851441860198975,0.010683000087738037,0.2152380347251892,0.5557496547698975,0.010916121304035187
1,0.06666667014360428,0.06666667014360428,0.004260270390659571,0.14145678281784058,0.1578240692615509,0.010854396037757397
2,0.25477713346481323,0.7211159467697144,0.008520404808223248,0.21824675798416138,0.565973699092865,0.012572984211146832
3,0.10000000149011612,0.10000000149011612,0.005847154185175896,0.1446060687303543,0.16072751581668854,0.011742109432816505
4,0.2641984522342682,0.733591616153717,0.007934100925922394,0.21655550599098206,0.5692040920257568,0.013807314448058605
5,0.13333334028720856,0.13333334028720856,0.004145478829741478,0.15762244164943695,0.16257935762405396,0.013683564960956573
6,0.3135654330253601,0.7397287487983704,0.007454940117895603,0.22047951817512512,0.5692141652107239,0.011160111054778099
7,0.10000000149011612,0.10000000149011612,0.012462363578379154,0.1553432196378708,0.16384918987751007,0.011171619407832623
8,0.3453168570995331,0.747451901435852,0.0071168760769069195,0.2221987396478653,0.5656182765960693,0.011050614528357983
9,0.10000000149011612,0.10000000149011612,0.004462679848074913,0.1476415991783142,0.1631084531545639,0.01013659592717886
10,0.38062408566474915,0.7493208050727844,0.006949621718376875,0.2231842428445816,0.566601574420929,0.011608934961259365
11,0.06666667014360428,0.06666667014360428,0.010616464540362358,0.14035901427268982,0.16191138327121735,0.011518551036715508
