epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.00869057234376669,0.0884944498538971,0.184193953871727,0.006427484098821878,0.04925137385725975,6.552990436553955
1,0.012492747977375984,0.06495726853609085,0.06651570647954941,0.0,0.0,3.1515426635742188
2,0.009528439491987228,0.09173930436372757,0.03594256937503815,0.007852963171899319,0.054788652807474136,2.28191876411438
3,0.02158883772790432,0.06735802441835403,0.019139695912599564,0.0,0.0,0.9668462872505188
4,0.019342081621289253,0.12292364984750748,0.015253148041665554,0.006786890793591738,0.05641356483101845,0.5919360518455505
5,0.00691445916891098,0.029019765555858612,0.011813453398644924,0.0,0.0,0.26839303970336914
6,0.017622940242290497,0.1235043853521347,0.010297940112650394,0.007289837580174208,0.05560377985239029,0.21423058211803436
7,0.022327696904540062,0.06334526091814041,0.011990892700850964,0.0,0.0,0.08943809568881989
8,0.02490592561662197,0.10698015242815018,0.008336975239217281,0.011128916405141354,0.05678222328424454,0.06308047473430634
9,0.040007367730140686,0.08794569969177246,0.009384600445628166,0.0,0.0,0.02779366448521614
10,0.031128108501434326,0.12877973914146423,0.0077078198082745075,0.008724517188966274,0.05559254810214043,0.032669901847839355
11,0.05470973253250122,0.08215384185314178,0.006663038395345211,0.0,0.0,0.01640494354069233
12,0.027960462495684624,0.11065752804279327,0.007298992481082678,0.009468370117247105,0.044494833797216415,0.025298168882727623
13,0.018249666318297386,0.053973760455846786,0.00736565375700593,0.0,0.0,0.011170897632837296
