epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.31337350606918335,0.5804601311683655,0.014842155389487743,0.3715956509113312,0.6067606806755066,0.01302271243184805
1,0.2265755832195282,0.22777776420116425,0.02994275651872158,0.06666667014360428,0.06666667014360428,0.004949724301695824
2,0.36398443579673767,0.6077920198440552,0.010794678702950478,0.38980138301849365,0.6094131469726562,0.011442480608820915
3,0.1666666716337204,0.1666666716337204,0.007293970789760351,0.06666667014360428,0.06666667014360428,0.001824906445108354
4,0.39049872756004333,0.6138529181480408,0.00979237724095583,0.3886016011238098,0.6110551357269287,0.011861096136271954
5,0.12657557427883148,0.12777777016162872,0.007601299323141575,0.06666667014360428,0.06666667014360428,0.004863007925450802
6,0.4106195867061615,0.6168864965438843,0.009179496206343174,0.391703337430954,0.6090095639228821,0.011570494621992111
7,0.15340948104858398,0.152777761220932,0.017068037763237953,0.06666667014360428,0.06666667014360428,0.0010619964450597763
8,0.41862204670906067,0.6188151240348816,0.008794013410806656,0.3845466077327728,0.6050729155540466,0.012792222201824188
9,0.15990892052650452,0.16111110150814056,0.028643807396292686,0.06666667014360428,0.06666667014360428,0.0024286212865263224
