,fpr,tpr
0,0.0,0.0
1,0.0016123831022250886,0.0
2,0.009674298613350531,0.0
3,0.009674298613350531,0.05263157894736842
4,0.023863269912931313,0.05263157894736842
5,0.023863269912931313,0.10526315789473684
6,0.051596259271202836,0.10526315789473684
7,0.051596259271202836,0.15789473684210525
8,0.06643018381167365,0.15789473684210525
9,0.06643018381167365,0.21052631578947367
10,0.08577878103837472,0.21052631578947367
11,0.08577878103837472,0.3157894736842105
12,0.1038374717832957,0.3157894736842105
13,0.1038374717832957,0.3684210526315789
14,0.15865849725894873,0.3684210526315789
15,0.15865849725894873,0.42105263157894735
16,0.163818123186069,0.42105263157894735
17,0.163818123186069,0.47368421052631576
18,0.18671396323766526,0.47368421052631576
19,0.18671396323766526,0.5263157894736842
20,0.20219284101902613,0.5263157894736842
21,0.20219284101902613,0.5789473684210527
22,0.2770074169622702,0.5789473684210527
23,0.2770074169622702,0.631578947368421
24,0.2924862947436311,0.631578947368421
25,0.2924862947436311,0.6842105263157895
26,0.41696227023540794,0.6842105263157895
27,0.41696227023540794,0.7368421052631579
28,0.5578845533698806,0.7368421052631579
29,0.5578845533698806,0.7894736842105263
30,0.581425346662367,0.7894736842105263
31,0.581425346662367,0.8421052631578947
32,0.5907771686552725,0.8421052631578947
33,0.5907771686552725,0.8947368421052632
34,0.618510158013544,0.8947368421052632
35,0.618510158013544,0.9473684210526315
36,0.6823605288616575,0.9473684210526315
37,0.6823605288616575,1.0
38,1.0,1.0
