st_petersburg,ptb_diag,chapman,ningbo,georgia,china,ptbxl
0.46888100612705574,0.5288956024372443,0.4777807210845806,0.501594328738577,0.5071685489554472,0.47690924618250563,0.5882509528684798
0.3982586262495969,0.5382134795227346,0.47541722608998715,0.5109240553436306,0.5019598788908702,0.507628874848585,0.6071681135432896
0.36343115124153497,0.5865001103209491,0.48761825248642937,0.5212715021289104,0.5115433522320829,0.5449671589949713,0.6637686239232599
0.3334408255401483,0.6347782548923098,0.49132121329743816,0.526237598723148,0.5164853203040382,0.5703574542084205,0.671576947471437
0.34150274105127376,0.6680782090666848,0.5153372794012636,0.5423761667053139,0.5290837731070493,0.5756059756175899,0.6862646451473383
0.3315059658174782,0.6924506525908449,0.5480846444380894,0.561318727765104,0.5413169724001947,0.5724796277942958,0.6922326601461939
0.3037729764592067,0.7111712690303638,0.5743849664115849,0.5764090345435481,0.5478497583041667,0.5480517185607312,0.7009600058857128
0.29280877136407607,0.7266331743580169,0.5789470209192684,0.5814730608244034,0.5462055073256374,0.5172061114322946,0.6855068421630741
0.28635923895517573,0.7255299648670208,0.5782972757875388,0.5873972903220082,0.5491626576032392,0.48257723314245865,0.6583201640677621
0.2802321831667204,0.7074373292146845,0.5860298862534524,0.5980541416169776,0.5537833406779615,0.4646578478875308,0.6347230879516226
0.27700741696227027,0.6686552724927443,0.6008776772722813,0.6139840406105861,0.5644278835468843,0.45822795075799294,0.6272397911615755
0.26152853918090935,0.6295846840577742,0.6117247802791799,0.6240042712652025,0.572298909018975,0.45729355361927837,0.6226851600466333
0.2434698484359884,0.6021741713199478,0.6202934220698391,0.6301143805573732,0.5793719166988989,0.4591026708695811,0.6258628227665859
0.23766526926797804,0.5666338532561652,0.6225175489655189,0.6296458605906261,0.5816221510313012,0.46289447633337005,0.6204360825119133
0.23121573685907773,0.547616218876763,0.6254295221469562,0.6279071437416174,0.5834835462031642,0.4668654849410858,0.6226536475563722
0.22444372782973232,0.5287173916733143,0.6243283810686848,0.6246713123793552,0.5823206599951176,0.4673276850934185,0.6190278760933525
0.2208964850048371,0.5189157996571564,0.6243219354612077,0.6227827547935059,0.5811941055062929,0.46699009837389427,0.619051960383431
0.22379877458884231,0.5109981500025458,0.6205860695043629,0.6210268963769969,0.5773846500322264,0.4613760472873766,0.6089888299217535
0.22831344727507252,0.5232268028988951,0.6171636727933919,0.6193050179925239,0.573401015463552,0.45881158118599275,0.6017776445043737
0.23411802644308286,0.541200631375278,0.6093119958578863,0.614338006326979,0.5671405777893757,0.45512964339463347,0.588612828863601
0.23573040954530797,0.5710212325395883,0.602299654420121,0.6104930866763804,0.5617526790175023,0.4517564546397239,0.5765497143317027
0.23540793292486292,0.5832583716627913,0.5942510871339421,0.6068676977033087,0.5565957661270201,0.4477351922971039,0.5651703569618005
0.2350854563044179,0.6000780732870551,0.5863634682357325,0.6031438673412763,0.5511693525326948,0.44518979072605813,0.5558585228098949
0.2460496613995485,0.6270133573210679,0.5825507955135039,0.6022956695373827,0.5477442045850093,0.4420630356880667,0.5495184033860677
0.2457271847791035,0.6335816969059216,0.5819089286693623,0.6024684308512487,0.5449288258447487,0.4418470168942481,0.5459733872357914
0.2505643340857787,0.6197491471342012,0.5855703185087926,0.6050664904733821,0.5431479505710282,0.44151613487868446,0.5492355442778885
0.2454047081586585,0.622159235560685,0.5935208881505417,0.6096950988581635,0.5431182685028874,0.4440916588664978,0.5586773550352567
0.24572718477910352,0.6325633496834638,0.6017122962592298,0.6142635799126674,0.5430704653219719,0.44833103343060604,0.5688132946858846
0.24733956788132866,0.6450381031585736,0.6096771607355957,0.6179326223970246,0.5430300657085325,0.45509973318834196,0.5769415201527496
0.2470170912608836,0.6597871654305063,0.6179681648133811,0.6224899686241456,0.5442488773262821,0.4608728159527218,0.5819259859494436
0.25056433408577883,0.6790169554812538,0.6255514568828149,0.6268496907964372,0.5434317946698827,0.46760362180193077,0.5876061237641172
0.2566913898742341,0.7003683022454557,0.6303625768704078,0.6296910086415479,0.5410768988431214,0.47730194453621116,0.594094273352805
0.26281844566268947,0.7171031416011813,0.6359185771799829,0.6336023172917273,0.541685271406865,0.4871433888980656,0.6105641618718886
0.27926475330538536,0.7310544985488552,0.6385499630130236,0.6342061716948819,0.5425510467570487,0.4952246735399919,0.6173469532877067
0.2944211544663012,0.7392861385970569,0.6416444823077548,0.6352166773330636,0.5438918572343127,0.502370597492934,0.6211521865126757
0.3137697516930022,0.7398971469305317,0.6435646630665344,0.6360898305375343,0.5448310173961814,0.5080546149469588,0.6229617367828779
0.326346339890358,0.7405590726251293,0.6451679628827862,0.6373640235384995,0.5452946190285808,0.511012806041919,0.62064380151576
0.3363431151241535,0.7374700860503404,0.6457918151549029,0.6386467384579461,0.5449158438383357,0.5152709296883603,0.6199706695402223
0.3463398903579491,0.7339058707717374,0.6458869096605276,0.6406992394816088,0.544661006537182,0.5178164000844254,0.6189715835367149
0.3537568526281844,0.726998082112731,0.6429409241301667,0.6405802673038629,0.5424005997573061,0.5218909100502882,0.6166837280264612
0.3511770396646243,0.7201581832685551,0.6396899956895218,0.6404072722664943,0.5388560102996044,0.5248302660316412,0.6158499365529044
0.34666236697839403,0.7111458103498023,0.6367707515838699,0.6385846071906545,0.5360615107043979,0.5302358461347869,0.6130244919693382
0.34247017091260884,0.7042380216907959,0.6332224591979099,0.6359430448019797,0.5336458757931093,0.5322549886668135,0.6065663395383734
0.3369880683650435,0.6991802304859214,0.6292166710772678,0.6326203385981793,0.5302372651913828,0.5351040232812099,0.5989668139871684
0.33956788132860366,0.6957687672906872,0.6263820858701845,0.6303078927842306,0.5277127381757489,0.5363732025199134,0.5919948272401854
0.34247017091260884,0.6906770311783974,0.6238846803289058,0.6281156357088237,0.5254170654649363,0.5388424262654627,0.5861807651857314
0.34537246049661396,0.6886912540946044,0.6225114608015583,0.6270136517519884,0.5240392751173051,0.5390931386044121,0.582565054665257
0.35117703966462427,0.6836164904360224,0.6217235390493034,0.6265586119150297,0.522907695423157,0.5425473057299123,0.5803215992492029
0.35536923573040957,0.67051375617373,0.621867248779223,0.626861574507114,0.5229644967860815,0.5436973890081855,0.5804214820829404
0.36310867462109,0.6451908552419423,0.6227020159744587,0.6275832423818529,0.5238069495427513,0.5460227455217853,0.5816160131817819
0.36214124475975495,0.6400651742222373,0.6232063513400319,0.6282733419099686,0.5239106266067098,0.5472629264857027,0.5810771322363015
