fpr,tpr
0.0,0.0
1.6518004625041296e-05,0.0
1.6518004625041296e-05,0.0006944444444444445
3.303600925008259e-05,0.0006944444444444445
3.303600925008259e-05,0.0020833333333333333
4.955401387512388e-05,0.0020833333333333333
4.955401387512388e-05,0.030555555555555555
4.955401387512388e-05,0.03194444444444444
4.955401387512388e-05,0.034722222222222224
6.607201850016519e-05,0.034722222222222224
6.607201850016519e-05,0.04027777777777778
8.259002312520647e-05,0.04027777777777778
8.259002312520647e-05,0.059027777777777776
9.910802775024777e-05,0.059027777777777776
9.910802775024777e-05,0.06805555555555555
9.910802775024777e-05,0.06944444444444445
9.910802775024777e-05,0.07013888888888889
0.00011562603237528906,0.07013888888888889
0.00011562603237528906,0.08680555555555555
0.00013214403700033037,0.08680555555555555
0.00013214403700033037,0.11805555555555555
0.00014866204162537167,0.11805555555555555
0.00014866204162537167,0.1284722222222222
0.00018169805087545423,0.1284722222222222
0.00018169805087545423,0.16597222222222222
0.00019821605550049553,0.16597222222222222
0.00019821605550049553,0.1701388888888889
0.00019821605550049553,0.17152777777777778
0.00019821605550049553,0.17222222222222222
0.00019821605550049553,0.1736111111111111
0.00021473406012553683,0.1736111111111111
0.00021473406012553683,0.17569444444444443
0.00023125206475057812,0.17569444444444443
0.00023125206475057812,0.18194444444444444
0.0002477700693756194,0.18194444444444444
0.0002477700693756194,0.18541666666666667
0.00026428807400066074,0.18541666666666667
0.00026428807400066074,0.18611111111111112
0.000280806078625702,0.18611111111111112
0.000280806078625702,0.18819444444444444
0.0003138420878757846,0.18819444444444444
0.0003138420878757846,0.19166666666666668
0.0003303600925008259,0.19166666666666668
0.0003303600925008259,0.19236111111111112
0.0003303600925008259,0.19375
0.0003303600925008259,0.19930555555555557
0.0003468780971258672,0.19930555555555557
0.0003468780971258672,0.2048611111111111
0.00036339610175090847,0.2048611111111111
0.00036339610175090847,0.2152777777777778
0.00039643211100099106,0.2152777777777778
0.00039643211100099106,0.21597222222222223
0.0004129501156260324,0.21597222222222223
0.0004129501156260324,0.21805555555555556
0.00042946812025107365,0.21805555555555556
0.00042946812025107365,0.21875
0.000445986124876115,0.21875
0.000445986124876115,0.22083333333333333
0.00046250412950115625,0.22083333333333333
0.00046250412950115625,0.22361111111111112
0.00047902213412619757,0.22361111111111112
0.00047902213412619757,0.225
0.0004955401387512388,0.225
0.0004955401387512388,0.22847222222222222
0.0005120581433762802,0.22847222222222222
0.0005120581433762802,0.23194444444444445
0.0005285761480013215,0.23194444444444445
0.0005285761480013215,0.2513888888888889
0.000561612157251404,0.2513888888888889
0.000561612157251404,0.25833333333333336
0.0005781301618764453,0.25833333333333336
0.0005781301618764453,0.26180555555555557
0.0005946481665014867,0.26180555555555557
0.0005946481665014867,0.275
0.0006111661711265279,0.275
0.0006111661711265279,0.27569444444444446
0.0006276841757515692,0.27569444444444446
0.0006276841757515692,0.2881944444444444
0.0006442021803766105,0.2881944444444444
0.0006442021803766105,0.2923611111111111
0.0006607201850016518,0.2923611111111111
0.0006607201850016518,0.29444444444444445
0.0006607201850016518,0.29583333333333334
0.0006607201850016518,0.3
0.0006772381896266931,0.3
0.0006772381896266931,0.3034722222222222
0.0006937561942517344,0.3034722222222222
0.0006937561942517344,0.3090277777777778
0.0007102741988767757,0.3090277777777778
0.0007102741988767757,0.3125
0.0007267922035018169,0.3125
0.0007267922035018169,0.32222222222222224
0.0007598282127518996,0.32222222222222224
0.0007598282127518996,0.3277777777777778
0.0007763462173769409,0.3277777777777778
0.0007763462173769409,0.32916666666666666
0.0007928642220019821,0.32916666666666666
0.0007928642220019821,0.3298611111111111
0.0008093822266270234,0.3298611111111111
0.0008093822266270234,0.3326388888888889
0.0008259002312520648,0.3326388888888889
0.0008259002312520648,0.3375
0.0008424182358771061,0.3375
0.0008424182358771061,0.34305555555555556
0.0008589362405021473,0.34305555555555556
0.0008589362405021473,0.34444444444444444
0.0008754542451271886,0.34444444444444444
0.0008754542451271886,0.3548611111111111
0.00089197224975223,0.3548611111111111
0.00089197224975223,0.3597222222222222
0.0009084902543772713,0.36041666666666666
