tpr,fpr
0.0,0.0
0.002347355224199,0.0001942939116383
0.004988129851423,0.0003302996497852
0.0085891861612739,0.0004630671560714
0.0124036384005975,0.0005990728942182
0.0154978793779508,0.0007512697916683
0.0187788417935927,0.000866227022721
0.0232068073301501,0.0009925180652859
0.0269145616047373,0.0011107135281993
0.0308623862999813,0.0012467192663461
0.0349702579423297,0.0013600573814685
0.0393182000053349,0.0014701572647303
0.0431860012270265,0.0015834953798526
0.047293872869375,0.0017033099586963
0.0514017445117234,0.0018393156968432
0.0548427538744698,0.0019413200004533
0.058230414254848,0.002056277231506
0.0622849369148283,0.0021874256218619
0.06615273813652,0.0022959063891933
0.0699138413934754,0.002410863620246
0.0738349915975352,0.0025387737787413
0.0767958601189682,0.0026618265894456
0.0806103123582917,0.0027832602842196
0.0841580196857745,0.0029079322108542
0.0875190055749686,0.0030342232534191
0.0912534343407399,0.003170228991566
0.0948544906505908,0.0033013773819219
0.0980287551014964,0.0034195728448352
0.1013097175171383,0.0035636741626337
0.1038704686708101,0.0036753931618257
0.1073381525247405,0.003803303320321
0.1104057190109098,0.0039295943628859
0.1135799834618154,0.0040672192169631
0.1165675264744325,0.0041967484913887
0.1203019552402037,0.0043440880410478
0.1235562431646616,0.0044655217358218
0.1268105310891194,0.0046031465898989
0.1295313291898957,0.0047359140961852
0.1331857344821147,0.0048654433706107
0.1362266264770999,0.0050046873406182
0.1390007735602443,0.0051649798177199
0.1419349675904932,0.0052961282080758
0.1449491850942943,0.0054386104099439
0.1480967750540158,0.0055989028870456
0.1508975966283443,0.0057446233207743
0.1535383712555683,0.0058952011022941
0.1562324948651604,0.0060425406519532
0.159406759316066,0.0062044522449851
0.1622609298727626,0.006335600635341
0.1653018218677478,0.0065266563151188
0.1678892475126037,0.0067160928789662
0.1704233241750913,0.0068715280082769
0.1728507028728427,0.0070172484420056
0.174931313185201,0.0071969703102711
0.1771719704446637,0.0073459289758606
0.1798394195630718,0.007530508191917
0.1829336605404252,0.0077086109442522
0.1857611566059377,0.0078624269576325
0.1882952332684254,0.0080389105940374
0.1905892395102563,0.0082056795348603
0.1927498732961668,0.0083643528960317
0.1953106244498386,0.0085570276917397
0.1976046306916695,0.0087302730962839
0.2000586838806049,0.0089148523123404
0.2024327135959881,0.0091075271080484
0.2044599749259782,0.0092840107444533
0.2075008669209634,0.0095025913950464
0.2103016884952919,0.0097146955819183
0.2124089732988343,0.0099008939139051
0.2145696070847448,0.0100482334635642
0.2168102643442076,0.0102619567663664
0.2189708981301181,0.0104465359824228
0.2213182533543172,0.0106440681259218
0.2236656085785163,0.0108156944145357
0.2259596148203473,0.0110277986014076
0.2285470404652031,0.0112156160493247
0.2305743017951932,0.0114163864246843
0.2327082610899197,0.0116608729301626
0.2345488009816212,0.0118422139143584
0.2367361092587158,0.0120300313622755
0.2388167195710741,0.0122372782013564
0.2410040278481688,0.0124315721129948
0.2431379871428952,0.012650152763588
0.2452719464376217,0.0128314937477838
0.2475126036970844,0.0130662655576801
0.2499133079036517,0.013278369744552
0.2520205927071941,0.0134985695110755
0.2538344581077116,0.0137738192192299
0.2561818133319107,0.0140021145654049
0.2581023766971645,0.0142028849407646
0.2601563125183387,0.0144522287940338
0.2620502013924084,0.014675666792418
0.2641308117047667,0.0149509165005723
0.2661047240523887,0.0151921647741899
0.2679185894529062,0.0154075071929225
0.2701058977300008,0.0156714230895646
0.2718930886393342,0.0159628639570221
0.2739470244605084,0.0162445901288978
0.2759209368081304,0.0164615516635606
0.2779481981381205,0.016767564574391
0.2795753421003494,0.0170136701957996
0.2812291605537624,0.0172873007880237
0.2831497239190162,0.0175236917138504
0.2852836832137427,0.0178313237406111
0.287364293526101,0.0180822867098107
0.2893115313825389,0.0183526790701741
0.2912320947477927,0.0186425008217013
0.2930459601483102,0.0189080358342737
0.2945130571634346,0.0192124296291738
0.2961668756168476,0.0195152043081436
0.297954066526181,0.019785596668507
0.2998212809090667,0.0200057964350305
0.3019552402037931,0.0203571445919099
