fpr,tpr
0.0,0.0
0.0,0.0003403675970047651
0.0,0.0010211027910142954
1.7075919538267136e-05,0.0010211027910142954
1.7075919538267136e-05,0.007828454731109599
3.415183907653427e-05,0.007828454731109599
3.415183907653427e-05,0.03778080326752893
5.1227758614801405e-05,0.03778080326752893
5.1227758614801405e-05,0.03914227365554799
5.1227758614801405e-05,0.03982300884955752
5.1227758614801405e-05,0.07454050374404357
5.1227758614801405e-05,0.0752212389380531
5.1227758614801405e-05,0.12185159972770593
6.830367815306854e-05,0.12185159972770593
6.830367815306854e-05,0.1446562287270252
8.537959769133568e-05,0.1446562287270252
8.537959769133568e-05,0.14976174268209666
8.537959769133568e-05,0.1504424778761062
8.537959769133568e-05,0.18379850238257317
0.00010245551722960281,0.18379850238257317
0.00010245551722960281,0.18515997277059223
0.00011953143676786995,0.18515997277059223
0.00011953143676786995,0.3005445881552076
0.0001366073563061371,0.3005445881552076
0.0001366073563061371,0.31075561606535057
0.00015368327584440423,0.31075561606535057
0.00015368327584440423,0.35534377127297484
0.00017075919538267137,0.35534377127297484
0.00017075919538267137,0.3788291354663036
0.00018783511492093848,0.3788291354663036
0.00018783511492093848,0.39925119128658954
0.00020491103445920562,0.39925119128658954
0.00020491103445920562,0.4404356705241661
0.00022198695399747276,0.4404356705241661
0.00022198695399747276,0.4489448604492852
0.0002390628735357399,0.4489448604492852
0.0002390628735357399,0.45779441797140913
0.0002902906321505413,0.45779441797140913
0.0002902906321505413,0.46664397549353304
0.00030736655168880846,0.46664397549353304
0.00030736655168880846,0.4676650782845473
0.00034151839076534274,0.4676650782845473
0.00034151839076534274,0.476855003403676
0.00035859431030360985,0.476855003403676
0.00035859431030360985,0.4914908100748809
0.00037567022984187696,0.4914908100748809
0.00037567022984187696,0.4928522804628999
0.00039274614938014413,0.4928522804628999
0.00039274614938014413,0.5
0.00040982206891841124,0.5
0.00040982206891841124,0.5180394826412525
0.0004268979884566784,0.5180394826412525
0.0004268979884566784,0.5224642614023145
0.0004439739079949455,0.5224642614023145
0.0004439739079949455,0.5306330837304288
0.0004610498275332127,0.5306330837304288
0.0004610498275332127,0.5367597004765147
0.0004781257470714798,0.5367597004765147
0.0004781257470714798,0.546289993192648
0.0004952016666097469,0.546289993192648
0.0004952016666097469,0.5476514635806671
0.000512277586148014,0.5476514635806671
0.000512277586148014,0.5486725663716814
0.0005293535056862812,0.5486725663716814
0.0005293535056862812,0.5500340367597005
0.0005464294252245484,0.5500340367597005
0.0005464294252245484,0.552076242341729
0.0005635053447628155,0.552076242341729
0.0005635053447628155,0.5547991831177672
0.0005805812643010826,0.5547991831177672
0.0005805812643010826,0.555139550714772
0.0005976571838393497,0.555139550714772
0.0005976571838393497,0.5582028590878149
0.0006147331033776169,0.5582028590878149
0.0006147331033776169,0.5667120490129339
0.000631809022915884,0.5667120490129339
0.000631809022915884,0.5670524166099388
0.0006488849424541511,0.5670524166099388
0.0006488849424541511,0.5707964601769911
0.0006659608619924183,0.5707964601769911
0.0006659608619924183,0.5738597685500341
0.0006830367815306855,0.5738597685500341
0.0006830367815306855,0.5745405037440435
0.0007001127010689526,0.5745405037440435
0.0007001127010689526,0.5748808713410484
0.0007171886206072197,0.5748808713410484
0.0007171886206072197,0.5776038121170864
0.0007342645401454868,0.5776038121170864
0.0007342645401454868,0.5779441797140912
0.0007513404596837539,0.5779441797140912
0.0007513404596837539,0.5796460176991151
0.0007684163792220211,0.5796460176991151
0.0007684163792220211,0.5837304288631723
0.0007854922987602883,0.5837304288631723
0.0007854922987602883,0.5861130020422056
0.0008025682182985554,0.5861130020422056
0.0008025682182985554,0.5867937372362151
0.0008196441378368225,0.5867937372362151
0.0008196441378368225,0.5908781484002723
0.0008367200573750896,0.5908781484002723
0.0008367200573750896,0.591218515997277
0.0008537959769133568,0.591218515997277
0.0008537959769133568,0.5963240299523486
0.0008708718964516239,0.5963240299523486
0.0008708718964516239,0.60142954390742
0.000887947815989891,0.60142954390742
0.000887947815989891,0.6078965282505105
0.0009050237355281582,0.6078965282505105
0.0009050237355281582,0.6092579986385296
0.0009220996550664254,0.6092579986385296
0.0009220996550664254,0.6095983662355344
0.0009391755746046925,0.6095983662355344
0.0009391755746046925,0.6133424098025868
0.0009904033332194938,0.6133424098025868
0.0009904033332194938,0.6140231449965963
0.001007479252757761,0.6140231449965963
0.001007479252757761,0.6153846153846154
0.001024555172296028,0.6153846153846154
0.001024555172296028,0.6181075561606535
0.0010416310918342953,0.6181075561606535
0.0010416310918342953,0.6204901293396868
0.0010587070113725625,0.6204901293396868
0.0010587070113725625,0.6245745405037441
0.0010928588504490967,0.6245745405037441
0.0010928588504490967,0.6262763784887678
0.0011099347699873637,0.6262763784887678
0.0011099347699873637,0.6266167460857727
0.001127010689525631,0.6266167460857727
0.001127010689525631,0.6283185840707964
0.0011611625286021652,0.6283185840707964
0.0011611625286021652,0.6286589516678013
0.0011953143676786994,0.6286589516678013
0.0011953143676786994,0.628999319264806
0.0012123902872169666,0.628999319264806
0.0012123902872169666,0.6293396868618107
0.0012294662067552338,0.6293396868618107
0.0012294662067552338,0.6300204220558203
0.0012806939653700353,0.6300204220558203
0.0012806939653700353,0.6320626276378489
0.0012977698849083023,0.6320626276378489
0.0012977698849083023,0.6327433628318584
0.0013148458044465695,0.6327433628318584
0.0013148458044465695,0.6330837304288631
0.0013319217239848365,0.6330837304288631
0.0013319217239848365,0.6354663036078966
0.0013489976435231037,0.6354663036078966
0.0013489976435231037,0.6375085091899251
0.001383149482599638,0.6375085091899251
0.001383149482599638,0.639210347174949
0.0014173013216761722,0.639210347174949
0.0014173013216761722,0.6422736555479919
0.0014343772412144394,0.6422736555479919
0.0014343772412144394,0.6429543907420013
0.0014514531607527066,0.6429543907420013
0.0014514531607527066,0.6446562287270252
0.0014685290802909736,0.6446562287270252
0.0014685290802909736,0.6453369639210347
0.0014856049998292408,0.6453369639210347
0.0014856049998292408,0.6466984343090538
0.0015539086779823093,0.6466984343090538
0.0015539086779823093,0.6494213750850919
0.0015709845975205765,0.6494213750850919
0.0015709845975205765,0.6507828454731109
0.0015880605170588435,0.6507828454731109
0.0015880605170588435,0.6511232130701157
0.0016051364365971107,0.6511232130701157
0.0016051364365971107,0.6524846834581348
0.001622212356135378,0.6524846834581348
0.001622212356135378,0.6545268890401634
0.001639288275673645,0.6545268890401634
0.001639288275673645,0.6558883594281825
0.0016563641952119122,0.6558883594281825
0.0016563641952119122,0.6562287270251872
